Unit Serial No : 240-IM0P2424-EU
Integration Time : 10 ms
Time Average: 10
Binning Average: 2
FFT Smoothing: 0%
Project Name : RPS900-R 
Sample Name :  SM240-IMOP2424-EU
Measurement No : 1
Measurement Time : 06/03/2019   14:59:06

Wavelength(nm)	Wavenumber(1/cm)	Transmittance(%)
300.0000      	33333.3333    	11.27981      
301.0000      	33222.5914    	10.24171      
302.0000      	33112.5828    	9.65771       
303.0000      	33003.3003    	9.20457       
304.0000      	32894.7368    	7.68432       
305.0000      	32786.8852    	7.79577       
306.0000      	32679.7386    	8.58750       
307.0000      	32573.2899    	8.95071       
308.0000      	32467.5325    	9.76564       
309.0000      	32362.4595    	9.11886       
310.0000      	32258.0645    	8.45698       
311.0000      	32154.3408    	8.91457       
312.0000      	32051.2821    	9.22411       
313.0000      	31948.8818    	9.31703       
314.0000      	31847.1338    	8.57714       
315.0000      	31746.0317    	7.99757       
316.0000      	31645.5696    	7.58744       
317.0000      	31545.7413    	7.62634       
318.0000      	31446.5409    	7.88404       
319.0000      	31347.9624    	7.44720       
320.0000      	31250.0000    	6.90049       
321.0000      	31152.6480    	6.51781       
322.0000      	31055.9006    	6.79234       
323.0000      	30959.7523    	7.07933       
324.0000      	30864.1975    	7.33478       
325.0000      	30769.2308    	7.10015       
326.0000      	30674.8466    	6.79207       
327.0000      	30581.0398    	6.61764       
328.0000      	30487.8049    	6.52727       
329.0000      	30395.1368    	6.55570       
330.0000      	30303.0303    	6.62475       
331.0000      	30211.4804    	6.53044       
332.0000      	30120.4819    	6.54178       
333.0000      	30030.0300    	6.55335       
334.0000      	29940.1198    	6.59971       
335.0000      	29850.7463    	6.38658       
336.0000      	29761.9048    	6.07954       
337.0000      	29673.5905    	5.89405       
338.0000      	29585.7988    	6.22391       
339.0000      	29498.5251    	6.17614       
340.0000      	29411.7647    	6.28755       
341.0000      	29325.5132    	6.08539       
342.0000      	29239.7661    	6.22204       
343.0000      	29154.5190    	6.00755       
344.0000      	29069.7674    	5.97824       
345.0000      	28985.5072    	6.25167       
346.0000      	28901.7341    	6.35683       
347.0000      	28818.4438    	6.26223       
348.0000      	28735.6322    	6.21815       
349.0000      	28653.2951    	6.13151       
350.0000      	28571.4286    	6.29855       
351.0000      	28490.0285    	6.19711       
352.0000      	28409.0909    	6.06660       
353.0000      	28328.6119    	6.02857       
354.0000      	28248.5876    	6.07046       
355.0000      	28169.0141    	6.06129       
356.0000      	28089.8876    	6.23933       
357.0000      	28011.2045    	6.15988       
358.0000      	27932.9609    	6.11657       
359.0000      	27855.1532    	6.25794       
360.0000      	27777.7778    	6.20722       
361.0000      	27700.8310    	6.35186       
362.0000      	27624.3094    	6.50272       
363.0000      	27548.2094    	6.59577       
364.0000      	27472.5275    	6.39275       
365.0000      	27397.2603    	6.33465       
366.0000      	27322.4044    	6.56418       
367.0000      	27247.9564    	6.88402       
368.0000      	27173.9130    	6.96528       
369.0000      	27100.2710    	7.00400       
370.0000      	27027.0270    	7.01077       
371.0000      	26954.1779    	7.00488       
372.0000      	26881.7204    	7.06687       
373.0000      	26809.6515    	7.02350       
374.0000      	26737.9679    	7.08740       
375.0000      	26666.6667    	7.17237       
376.0000      	26595.7447    	7.43005       
377.0000      	26525.1989    	7.52094       
378.0000      	26455.0265    	7.53773       
379.0000      	26385.2243    	7.53977       
380.0000      	26315.7895    	7.68789       
381.0000      	26246.7192    	7.76750       
382.0000      	26178.0105    	7.87586       
383.0000      	26109.6606    	8.08980       
384.0000      	26041.6667    	8.30303       
385.0000      	25974.0260    	8.49336       
386.0000      	25906.7358    	8.62370       
387.0000      	25839.7933    	8.85981       
388.0000      	25773.1959    	8.85941       
389.0000      	25706.9409    	8.90673       
390.0000      	25641.0256    	9.09768       
391.0000      	25575.4476    	9.21440       
392.0000      	25510.2041    	9.36902       
393.0000      	25445.2926    	9.57665       
394.0000      	25380.7107    	9.90880       
395.0000      	25316.4557    	10.11252      
396.0000      	25252.5253    	10.36568      
397.0000      	25188.9169    	10.39291      
398.0000      	25125.6281    	10.53418      
399.0000      	25062.6566    	10.77181      
400.0000      	25000.0000    	11.04470      
401.0000      	24937.6559    	11.16039      
402.0000      	24875.6219    	11.24366      
403.0000      	24813.8958    	11.40228      
404.0000      	24752.4752    	11.60493      
405.0000      	24691.3580    	11.91235      
406.0000      	24630.5419    	12.21402      
407.0000      	24570.0246    	12.55833      
408.0000      	24509.8039    	12.71424      
409.0000      	24449.8778    	12.79050      
410.0000      	24390.2439    	13.05349      
411.0000      	24330.9002    	13.22488      
412.0000      	24271.8447    	13.31758      
413.0000      	24213.0751    	13.55928      
414.0000      	24154.5894    	13.79127      
415.0000      	24096.3855    	13.99955      
416.0000      	24038.4615    	14.10300      
417.0000      	23980.8153    	14.21198      
418.0000      	23923.4450    	14.09139      
419.0000      	23866.3484    	14.16647      
420.0000      	23809.5238    	14.28054      
421.0000      	23752.9691    	14.43231      
422.0000      	23696.6825    	14.61368      
423.0000      	23640.6619    	14.73986      
424.0000      	23584.9057    	14.85142      
425.0000      	23529.4118    	14.85396      
426.0000      	23474.1784    	14.94061      
427.0000      	23419.2037    	15.09499      
428.0000      	23364.4860    	15.23600      
429.0000      	23310.0233    	15.33900      
430.0000      	23255.8140    	15.33505      
431.0000      	23201.8561    	15.28046      
432.0000      	23148.1481    	15.40414      
433.0000      	23094.6882    	15.67529      
434.0000      	23041.4747    	15.71224      
435.0000      	22988.5057    	15.71120      
436.0000      	22935.7798    	15.84499      
437.0000      	22883.2952    	16.06379      
438.0000      	22831.0502    	16.14549      
439.0000      	22779.0433    	16.31325      
440.0000      	22727.2727    	16.42296      
441.0000      	22675.7370    	16.41115      
442.0000      	22624.4344    	16.34245      
443.0000      	22573.3634    	16.44144      
444.0000      	22522.5225    	16.54324      
445.0000      	22471.9101    	16.60434      
446.0000      	22421.5247    	16.61253      
447.0000      	22371.3647    	16.76026      
448.0000      	22321.4286    	16.73526      
449.0000      	22271.7149    	16.72092      
450.0000      	22222.2222    	16.76624      
451.0000      	22172.9490    	16.88243      
452.0000      	22123.8938    	16.99819      
453.0000      	22075.0552    	17.09714      
454.0000      	22026.4317    	17.21220      
455.0000      	21978.0220    	17.26926      
456.0000      	21929.8246    	17.45222      
457.0000      	21881.8381    	17.53356      
458.0000      	21834.0611    	17.53654      
459.0000      	21786.4924    	17.63874      
460.0000      	21739.1304    	17.77841      
461.0000      	21691.9740    	17.90458      
462.0000      	21645.0216    	17.95412      
463.0000      	21598.2721    	18.03828      
464.0000      	21551.7241    	18.16375      
465.0000      	21505.3763    	18.40311      
466.0000      	21459.2275    	18.60653      
467.0000      	21413.2762    	18.74337      
468.0000      	21367.5214    	18.93462      
469.0000      	21321.9616    	19.16804      
470.0000      	21276.5957    	19.25124      
471.0000      	21231.4225    	19.32481      
472.0000      	21186.4407    	19.43550      
473.0000      	21141.6490    	19.63527      
474.0000      	21097.0464    	19.85926      
475.0000      	21052.6316    	20.03793      
476.0000      	21008.4034    	20.23273      
477.0000      	20964.3606    	20.45396      
478.0000      	20920.5021    	20.55402      
479.0000      	20876.8267    	20.76833      
480.0000      	20833.3333    	21.06367      
481.0000      	20790.0208    	21.32882      
482.0000      	20746.8880    	21.52520      
483.0000      	20703.9337    	21.71930      
484.0000      	20661.1570    	21.92859      
485.0000      	20618.5567    	22.04041      
486.0000      	20576.1317    	22.27418      
487.0000      	20533.8809    	22.53098      
488.0000      	20491.8033    	22.79577      
489.0000      	20449.8978    	23.03160      
490.0000      	20408.1633    	23.20245      
491.0000      	20366.5988    	23.46324      
492.0000      	20325.2033    	23.61163      
493.0000      	20283.9757    	23.86404      
494.0000      	20242.9150    	24.04894      
495.0000      	20202.0202    	24.21098      
496.0000      	20161.2903    	24.42879      
497.0000      	20120.7243    	24.55482      
498.0000      	20080.3213    	24.67425      
499.0000      	20040.0802    	24.73629      
500.0000      	20000.0000    	24.82721      
501.0000      	19960.0798    	24.89467      
502.0000      	19920.3187    	24.94022      
503.0000      	19880.7157    	25.00909      
504.0000      	19841.2698    	25.07296      
505.0000      	19801.9802    	25.00723      
506.0000      	19762.8458    	24.96354      
507.0000      	19723.8659    	24.85711      
508.0000      	19685.0394    	24.75702      
509.0000      	19646.3654    	24.53587      
510.0000      	19607.8431    	24.25585      
511.0000      	19569.4716    	23.96679      
512.0000      	19531.2500    	23.61135      
513.0000      	19493.1774    	23.42807      
514.0000      	19455.2529    	23.13820      
515.0000      	19417.4757    	22.76850      
516.0000      	19379.8450    	22.29856      
517.0000      	19342.3598    	21.78093      
518.0000      	19305.0193    	21.28863      
519.0000      	19267.8227    	21.02619      
520.0000      	19230.7692    	20.51757      
521.0000      	19193.8580    	20.01683      
522.0000      	19157.0881    	19.55145      
523.0000      	19120.4589    	19.06153      
524.0000      	19083.9695    	18.63396      
525.0000      	19047.6190    	18.21967      
526.0000      	19011.4068    	18.03653      
527.0000      	18975.3321    	17.64441      
528.0000      	18939.3939    	17.24148      
529.0000      	18903.5917    	16.90856      
530.0000      	18867.9245    	16.61980      
531.0000      	18832.3917    	16.39340      
532.0000      	18796.9925    	16.15515      
533.0000      	18761.7261    	16.04413      
534.0000      	18726.5918    	15.80222      
535.0000      	18691.5888    	15.65119      
