Unit Serial No : 240-IM0P2424-EU
Integration Time : 10 ms
Time Average: 10
Binning Average: 2
FFT Smoothing: 0%
Project Name : RPS900-R 
Sample Name :  SM240-IMOP2424-EU
Measurement No : 1
Measurement Time : 06/03/2019   14:46:42

Wavelength(nm)	Wavenumber(1/cm)	Transmittance(%)
488.0000      	20491.8033    	9.48765       
489.0000      	20449.8978    	9.55803       
490.0000      	20408.1633    	9.61114       
491.0000      	20366.5988    	9.70563       
492.0000      	20325.2033    	9.76538       
493.0000      	20283.9757    	9.82701       
494.0000      	20242.9150    	9.86789       
495.0000      	20202.0202    	9.88344       
496.0000      	20161.2903    	9.94534       
497.0000      	20120.7243    	9.98522       
498.0000      	20080.3213    	10.03230      
499.0000      	20040.0802    	10.07045      
500.0000      	20000.0000    	10.10422      
501.0000      	19960.0798    	10.15319      
502.0000      	19920.3187    	10.16437      
503.0000      	19880.7157    	10.17751      
504.0000      	19841.2698    	10.20140      
505.0000      	19801.9802    	10.15709      
506.0000      	19762.8458    	10.12635      
507.0000      	19723.8659    	10.06269      
508.0000      	19685.0394    	10.03561      
509.0000      	19646.3654    	9.98593       
510.0000      	19607.8431    	9.90383       
511.0000      	19569.4716    	9.85602       
512.0000      	19531.2500    	9.76110       
513.0000      	19493.1774    	9.68328       
514.0000      	19455.2529    	9.55407       
515.0000      	19417.4757    	9.45741       
516.0000      	19379.8450    	9.36673       
517.0000      	19342.3598    	9.23028       
518.0000      	19305.0193    	9.08788       
519.0000      	19267.8227    	9.03376       
520.0000      	19230.7692    	8.91497       
521.0000      	19193.8580    	8.78561       
522.0000      	19157.0881    	8.61693       
523.0000      	19120.4589    	8.45751       
524.0000      	19083.9695    	8.31693       
525.0000      	19047.6190    	8.18829       
526.0000      	19011.4068    	8.12140       
527.0000      	18975.3321    	8.03709       
528.0000      	18939.3939    	7.95702       
529.0000      	18903.5917    	7.87615       
530.0000      	18867.9245    	7.77874       
531.0000      	18832.3917    	7.70121       
532.0000      	18796.9925    	7.63753       
533.0000      	18761.7261    	7.58421       
534.0000      	18726.5918    	7.49097       
535.0000      	18691.5888    	7.42448       
536.0000      	18656.7164    	7.39084       
537.0000      	18621.9739    	7.36977       
538.0000      	18587.3606    	7.35468       
539.0000      	18552.8757    	7.32249       
540.0000      	18518.5185    	7.29537       
541.0000      	18484.2884    	7.26422       
542.0000      	18450.1845    	7.24443       
543.0000      	18416.2063    	7.26115       
544.0000      	18382.3529    	7.26289       
545.0000      	18348.6239    	7.25316       
546.0000      	18315.0183    	7.23891       
547.0000      	18281.5356    	7.25375       
548.0000      	18248.1752    	7.22509       
549.0000      	18214.9362    	7.14690       
550.0000      	18181.8182    	7.11938       
551.0000      	18148.8203    	7.10257       
552.0000      	18115.9420    	7.03234       
553.0000      	18083.1826    	6.97351       
554.0000      	18050.5415    	6.91270       
555.0000      	18018.0180    	6.84530       
556.0000      	17985.6115    	6.80463       
557.0000      	17953.3214    	6.74895       
558.0000      	17921.1470    	6.71313       
559.0000      	17889.0877    	6.57748       
560.0000      	17857.1429    	6.51468       
561.0000      	17825.3119    	6.47349       
562.0000      	17793.5943    	6.39370       
563.0000      	17761.9893    	6.30375       
564.0000      	17730.4965    	6.24248       
565.0000      	17699.1150    	6.18234       
566.0000      	17667.8445    	6.17212       
567.0000      	17636.6843    	6.17535       
568.0000      	17605.6338    	6.15016       
569.0000      	17574.6924    	6.12269       
570.0000      	17543.8596    	6.11315       
571.0000      	17513.1349    	6.09226       
572.0000      	17482.5175    	6.14547       
573.0000      	17452.0070    	6.18937       
574.0000      	17421.6028    	6.20719       
575.0000      	17391.3043    	6.23711       
576.0000      	17361.1111    	6.28302       
577.0000      	17331.0225    	6.35218       
578.0000      	17301.0381    	6.43828       
579.0000      	17271.1572    	6.59659       
580.0000      	17241.3793    	6.65320       
581.0000      	17211.7040    	6.71373       
582.0000      	17182.1306    	6.83366       
583.0000      	17152.6587    	6.96848       
584.0000      	17123.2877    	7.08902       
585.0000      	17094.0171    	7.24047       
586.0000      	17064.8464    	7.33797       
587.0000      	17035.7751    	7.39682       
588.0000      	17006.8027    	7.50359       
589.0000      	16977.9287    	7.65173       
590.0000      	16949.1525    	7.80244       
591.0000      	16920.4738    	7.89719       
592.0000      	16891.8919    	7.96062       
593.0000      	16863.4064    	7.99435       
594.0000      	16835.0168    	8.05131       
595.0000      	16806.7227    	8.14718       
596.0000      	16778.5235    	8.20611       
597.0000      	16750.4188    	8.27346       
598.0000      	16722.4080    	8.34313       
599.0000      	16694.4908    	8.34165       
600.0000      	16666.6667    	8.32835       
601.0000      	16638.9351    	8.31908       
602.0000      	16611.2957    	8.39501       
603.0000      	16583.7479    	8.40280       
604.0000      	16556.2914    	8.38842       
605.0000      	16528.9256    	8.36335       
606.0000      	16501.6502    	8.38070       
607.0000      	16474.4646    	8.35824       
608.0000      	16447.3684    	8.36602       
609.0000      	16420.3612    	8.38696       
610.0000      	16393.4426    	8.40135       
611.0000      	16366.6121    	8.45968       
612.0000      	16339.8693    	8.47786       
613.0000      	16313.2137    	8.45457       
614.0000      	16286.6450    	8.39914       
615.0000      	16260.1626    	8.40522       
616.0000      	16233.7662    	8.40829       
617.0000      	16207.4554    	8.45890       
618.0000      	16181.2298    	8.49019       
619.0000      	16155.0889    	8.53195       
620.0000      	16129.0323    	8.52715       
621.0000      	16103.0596    	8.51553       
622.0000      	16077.1704    	8.45332       
623.0000      	16051.3644    	8.45192       
624.0000      	16025.6410    	8.51261       
625.0000      	16000.0000    	8.59388       
626.0000      	15974.4409    	8.60970       
627.0000      	15948.9633    	8.55985       
628.0000      	15923.5669    	8.53729       
629.0000      	15898.2512    	8.61630       
630.0000      	15873.0159    	8.60475       
631.0000      	15847.8605    	8.61879       
632.0000      	15822.7848    	8.64007       
633.0000      	15797.7883    	8.71156       
634.0000      	15772.8707    	8.68331       
635.0000      	15748.0315    	8.73055       
636.0000      	15723.2704    	8.76692       
637.0000      	15698.5871    	8.81011       
638.0000      	15673.9812    	8.78025       
639.0000      	15649.4523    	8.78442       
640.0000      	15625.0000    	8.80357       
641.0000      	15600.6240    	8.82101       
642.0000      	15576.3240    	8.83288       
643.0000      	15552.0995    	8.91921       
644.0000      	15527.9503    	8.94503       
645.0000      	15503.8760    	8.98372       
646.0000      	15479.8762    	9.04019       
647.0000      	15455.9505    	9.06321       
648.0000      	15432.0988    	9.09769       
649.0000      	15408.3205    	9.12442       
650.0000      	15384.6154    	9.15563       
651.0000      	15360.9831    	9.19231       
652.0000      	15337.4233    	9.30223       
653.0000      	15313.9357    	9.38659       
654.0000      	15290.5199    	9.50419       
655.0000      	15267.1756    	9.58829       
656.0000      	15243.9024    	9.60561       
657.0000      	15220.7002    	9.67091       
658.0000      	15197.5684    	9.68496       
659.0000      	15174.5068    	9.71822       
660.0000      	15151.5152    	9.80521       
661.0000      	15128.5930    	9.85120       
662.0000      	15105.7402    	9.85865       
663.0000      	15082.9563    	9.86354       
664.0000      	15060.2410    	9.87791       
665.0000      	15037.5940    	9.99991       
666.0000      	15015.0150    	10.15485      
667.0000      	14992.5037    	10.11475      
668.0000      	14970.0599    	10.11998      
669.0000      	14947.6831    	10.09706      
670.0000      	14925.3731    	10.12527      
671.0000      	14903.1297    	10.15442      
672.0000      	14880.9524    	10.17420      
673.0000      	14858.8410    	10.17950      
674.0000      	14836.7953    	10.11007      
675.0000      	14814.8148    	10.09815      
676.0000      	14792.8994    	10.15289      
677.0000      	14771.0487    	10.21460      
678.0000      	14749.2625    	10.20459      
679.0000      	14727.5405    	10.15099      
680.0000      	14705.8824    	10.13334      
681.0000      	14684.2878    	10.14707      
682.0000      	14662.7566    	10.11884      
683.0000      	14641.2884    	10.08606      
684.0000      	14619.8830    	10.06989      
685.0000      	14598.5401    	10.02104      
686.0000      	14577.2595    	10.02408      
687.0000      	14556.0408    	10.03770      
688.0000      	14534.8837    	10.03788      
689.0000      	14513.7881    	9.97173       
690.0000      	14492.7536    	9.89496       
691.0000      	14471.7800    	9.84106       
692.0000      	14450.8671    	9.83803       
693.0000      	14430.0144    	9.87975       
694.0000      	14409.2219    	9.92078       
695.0000      	14388.4892    	9.86575       
696.0000      	14367.8161    	9.75026       
697.0000      	14347.2023    	9.68570       
698.0000      	14326.6476    	9.69823       
699.0000      	14306.1516    	9.70026       
700.0000      	14285.7143    	9.78977       
701.0000      	14265.3352    	9.81424       
702.0000      	14245.0142    	9.76712       
703.0000      	14224.7511    	9.69266       
704.0000      	14204.5455    	9.61027       
705.0000      	14184.3972    	9.61427       
706.0000      	14164.3059    	9.46785       
707.0000      	14144.2716    	9.42918       
708.0000      	14124.2938    	9.44648       
709.0000      	14104.3724    	9.51528       
710.0000      	14084.5070    	9.48105       
711.0000      	14064.6976    	9.43193       
712.0000      	14044.9438    	9.38132       
713.0000      	14025.2454    	9.36063       
714.0000      	14005.6022    	9.44846       
715.0000      	13986.0140    	9.48656       
716.0000      	13966.4804    	9.55971       
717.0000      	13947.0014    	9.58068       
718.0000      	13927.5766    	9.63025       
719.0000      	13908.2058    	9.69027       
720.0000      	13888.8889    	9.73716       
721.0000      	13869.6255    	9.82045       
722.0000      	13850.4155    	9.82195       
723.0000      	13831.2586    	9.89139       
724.0000      	13812.1547    	10.01180      
725.0000      	13793.1034    	10.17416      
726.0000      	13774.1047    	10.39064      
727.0000      	13755.1582    	10.24366      
728.0000      	13736.2637    	10.21089      
729.0000      	13717.4211    	10.19562      
730.0000      	13698.6301    	10.43114      
731.0000      	13679.8906    	10.55881      
732.0000      	13661.2022    	10.64802      
733.0000      	13642.5648    	10.67304      
734.0000      	13623.9782    	10.78576      
735.0000      	13605.4422    	11.06798      
736.0000      	13586.9565    	11.32415      
737.0000      	13568.5210    	11.43775      
738.0000      	13550.1355    	11.57764      
739.0000      	13531.7997    	11.63506      
740.0000      	13513.5135    	11.84025      
741.0000      	13495.2767    	12.17972      
742.0000      	13477.0889    	12.32562      
743.0000      	13458.9502    	12.71866      
744.0000      	13440.8602    	12.95804      
745.0000      	13422.8188    	13.23610      
746.0000      	13404.8257    	13.41330      
747.0000      	13386.8809    	13.61707      
748.0000      	13368.9840    	14.07413      
749.0000      	13351.1348    	14.32956      
750.0000      	13333.3333    	14.55360      
751.0000      	13315.5792    	14.75923      
752.0000      	13297.8723    	15.08178      
753.0000      	13280.2125    	15.65468      
754.0000      	13262.5995    	16.00508      
755.0000      	13245.0331    	16.53403      
756.0000      	13227.5132    	16.75432      
757.0000      	13210.0396    	17.12971      
758.0000      	13192.6121    	17.41401      
759.0000      	13175.2306    	17.95274      
760.0000      	13157.8947    	18.31853      
761.0000      	13140.6045    	18.61323      
762.0000      	13123.3596    	18.82398      
763.0000      	13106.1599    	19.20906      
764.0000      	13089.0052    	19.59641      
765.0000      	13071.8954    	19.80931      
766.0000      	13054.8303    	20.11606      
767.0000      	13037.8096    	20.24482      
768.0000      	13020.8333    	20.32269      
769.0000      	13003.9012    	20.51123      
770.0000      	12987.0130    	20.65898      
771.0000      	12970.1686    	21.19508      
772.0000      	12953.3679    	21.42388      
773.0000      	12936.6106    	21.67868      
774.0000      	12919.8966    	21.72770      
775.0000      	12903.2258    	21.80655      
776.0000      	12886.5979    	21.78425      
777.0000      	12870.0129    	21.75798      
778.0000      	12853.4704    	21.97638      
779.0000      	12836.9705    	22.24973      
780.0000      	12820.5128    	22.37906      
781.0000      	12804.0973    	22.15411      
782.0000      	12787.7238    	22.23643      
783.0000      	12771.3921    	22.54239      
784.0000      	12755.1020    	22.59826      
785.0000      	12738.8535    	22.58902      
786.0000      	12722.6463    	22.66393      
787.0000      	12706.4803    	22.59569      
788.0000      	12690.3553    	22.85298      
789.0000      	12674.2712    	23.02990      
790.0000      	12658.2278    	23.27570      
791.0000      	12642.2250    	23.09129      
792.0000      	12626.2626    	22.96541      
793.0000      	12610.3405    	22.88703      
794.0000      	12594.4584    	22.89710      
795.0000      	12578.6164    	22.99669      
796.0000      	12562.8141    	23.14842      
797.0000      	12547.0514    	23.32460      
798.0000      	12531.3283    	23.33232      
799.0000      	12515.6446    	23.36123      
800.0000      	12500.0000    	23.44911      
