Unit Serial No : 240-IM0P2424-EU
Integration Time : 10 ms
Time Average: 10
Binning Average: 2
FFT Smoothing: 0%
Project Name : RPS900-R 
Sample Name :  SM240-IMOP2424-EU
Measurement No : 1
Measurement Time : 06/03/2019   16:46:30

Wavelength(nm)	Wavenumber(1/cm)	Transmittance(%)
359.0000      	27855.1532    	5.09913       
360.0000      	27777.7778    	5.19996       
361.0000      	27700.8310    	5.35431       
362.0000      	27624.3094    	5.40924       
363.0000      	27548.2094    	5.44725       
364.0000      	27472.5275    	5.35026       
365.0000      	27397.2603    	5.22245       
366.0000      	27322.4044    	5.40755       
367.0000      	27247.9564    	5.27769       
368.0000      	27173.9130    	5.44484       
369.0000      	27100.2710    	5.49938       
370.0000      	27027.0270    	5.65794       
371.0000      	26954.1779    	5.71213       
372.0000      	26881.7204    	5.66226       
373.0000      	26809.6515    	5.61548       
374.0000      	26737.9679    	5.73393       
375.0000      	26666.6667    	5.87581       
376.0000      	26595.7447    	5.76643       
377.0000      	26525.1989    	5.70026       
378.0000      	26455.0265    	5.72823       
379.0000      	26385.2243    	6.00068       
380.0000      	26315.7895    	6.26115       
381.0000      	26246.7192    	6.10109       
382.0000      	26178.0105    	6.05564       
383.0000      	26109.6606    	6.09100       
384.0000      	26041.6667    	6.13413       
385.0000      	25974.0260    	6.14022       
386.0000      	25906.7358    	6.23067       
387.0000      	25839.7933    	6.47931       
388.0000      	25773.1959    	6.69358       
389.0000      	25706.9409    	6.78828       
390.0000      	25641.0256    	6.78944       
391.0000      	25575.4476    	6.87214       
392.0000      	25510.2041    	6.85005       
393.0000      	25445.2926    	6.91602       
394.0000      	25380.7107    	7.10818       
395.0000      	25316.4557    	7.24668       
396.0000      	25252.5253    	7.26197       
397.0000      	25188.9169    	7.39052       
398.0000      	25125.6281    	7.50622       
399.0000      	25062.6566    	7.68993       
400.0000      	25000.0000    	7.66142       
401.0000      	24937.6559    	7.73513       
402.0000      	24875.6219    	7.75905       
403.0000      	24813.8958    	7.83534       
404.0000      	24752.4752    	7.92841       
405.0000      	24691.3580    	8.14029       
406.0000      	24630.5419    	8.35861       
407.0000      	24570.0246    	8.50403       
408.0000      	24509.8039    	8.61470       
409.0000      	24449.8778    	8.77748       
410.0000      	24390.2439    	8.92351       
411.0000      	24330.9002    	9.06216       
412.0000      	24271.8447    	9.17333       
413.0000      	24213.0751    	9.27867       
414.0000      	24154.5894    	9.24572       
415.0000      	24096.3855    	9.20507       
416.0000      	24038.4615    	9.29518       
417.0000      	23980.8153    	9.37958       
418.0000      	23923.4450    	9.35731       
419.0000      	23866.3484    	9.37574       
420.0000      	23809.5238    	9.44335       
421.0000      	23752.9691    	9.51701       
422.0000      	23696.6825    	9.65879       
423.0000      	23640.6619    	9.68200       
424.0000      	23584.9057    	9.75738       
425.0000      	23529.4118    	9.86633       
426.0000      	23474.1784    	9.87247       
427.0000      	23419.2037    	9.95311       
428.0000      	23364.4860    	9.99272       
429.0000      	23310.0233    	10.07543      
430.0000      	23255.8140    	10.05168      
431.0000      	23201.8561    	10.00941      
432.0000      	23148.1481    	10.03822      
433.0000      	23094.6882    	10.14007      
434.0000      	23041.4747    	10.23132      
435.0000      	22988.5057    	10.37835      
436.0000      	22935.7798    	10.49017      
437.0000      	22883.2952    	10.56685      
438.0000      	22831.0502    	10.61069      
439.0000      	22779.0433    	10.71736      
440.0000      	22727.2727    	10.69356      
441.0000      	22675.7370    	10.58824      
442.0000      	22624.4344    	10.63547      
443.0000      	22573.3634    	10.76087      
444.0000      	22522.5225    	11.02492      
445.0000      	22471.9101    	11.12203      
446.0000      	22421.5247    	11.14528      
447.0000      	22371.3647    	11.00786      
448.0000      	22321.4286    	10.95624      
449.0000      	22271.7149    	11.02494      
450.0000      	22222.2222    	11.10127      
451.0000      	22172.9490    	11.21430      
452.0000      	22123.8938    	11.28532      
453.0000      	22075.0552    	11.35955      
454.0000      	22026.4317    	11.46540      
455.0000      	21978.0220    	11.48751      
456.0000      	21929.8246    	11.58226      
457.0000      	21881.8381    	11.59944      
458.0000      	21834.0611    	11.73561      
459.0000      	21786.4924    	11.82885      
460.0000      	21739.1304    	11.88123      
461.0000      	21691.9740    	11.98473      
462.0000      	21645.0216    	12.01410      
463.0000      	21598.2721    	12.06960      
464.0000      	21551.7241    	12.09850      
465.0000      	21505.3763    	12.18908      
466.0000      	21459.2275    	12.22256      
467.0000      	21413.2762    	12.36191      
468.0000      	21367.5214    	12.59534      
469.0000      	21321.9616    	12.75565      
470.0000      	21276.5957    	12.81665      
471.0000      	21231.4225    	12.90068      
472.0000      	21186.4407    	13.05782      
473.0000      	21141.6490    	13.16801      
474.0000      	21097.0464    	13.23892      
475.0000      	21052.6316    	13.38871      
476.0000      	21008.4034    	13.60309      
477.0000      	20964.3606    	13.81262      
478.0000      	20920.5021    	13.89420      
479.0000      	20876.8267    	14.10394      
480.0000      	20833.3333    	14.24924      
481.0000      	20790.0208    	14.31761      
482.0000      	20746.8880    	14.43968      
483.0000      	20703.9337    	14.66847      
484.0000      	20661.1570    	14.83930      
485.0000      	20618.5567    	14.91636      
486.0000      	20576.1317    	15.05362      
487.0000      	20533.8809    	15.23185      
488.0000      	20491.8033    	15.37168      
489.0000      	20449.8978    	15.50400      
490.0000      	20408.1633    	15.68326      
491.0000      	20366.5988    	15.86894      
492.0000      	20325.2033    	15.96195      
493.0000      	20283.9757    	16.08453      
494.0000      	20242.9150    	16.23015      
495.0000      	20202.0202    	16.35407      
496.0000      	20161.2903    	16.46393      
497.0000      	20120.7243    	16.57766      
498.0000      	20080.3213    	16.64326      
499.0000      	20040.0802    	16.69762      
500.0000      	20000.0000    	16.77198      
501.0000      	19960.0798    	16.84068      
502.0000      	19920.3187    	16.91273      
503.0000      	19880.7157    	16.98140      
504.0000      	19841.2698    	16.97165      
505.0000      	19801.9802    	16.90249      
506.0000      	19762.8458    	16.88519      
507.0000      	19723.8659    	16.80551      
508.0000      	19685.0394    	16.74051      
509.0000      	19646.3654    	16.57363      
510.0000      	19607.8431    	16.39837      
511.0000      	19569.4716    	16.21472      
512.0000      	19531.2500    	16.01690      
513.0000      	19493.1774    	15.93305      
514.0000      	19455.2529    	15.70658      
515.0000      	19417.4757    	15.41998      
516.0000      	19379.8450    	15.08875      
517.0000      	19342.3598    	14.75688      
518.0000      	19305.0193    	14.43253      
519.0000      	19267.8227    	14.27499      
520.0000      	19230.7692    	13.95825      
521.0000      	19193.8580    	13.66939      
522.0000      	19157.0881    	13.36383      
523.0000      	19120.4589    	13.06258      
524.0000      	19083.9695    	12.78822      
525.0000      	19047.6190    	12.46370      
526.0000      	19011.4068    	12.34003      
527.0000      	18975.3321    	12.04724      
528.0000      	18939.3939    	11.80853      
529.0000      	18903.5917    	11.54637      
530.0000      	18867.9245    	11.32245      
531.0000      	18832.3917    	11.13991      
532.0000      	18796.9925    	10.99481      
533.0000      	18761.7261    	10.94373      
534.0000      	18726.5918    	10.82084      
535.0000      	18691.5888    	10.72696      
536.0000      	18656.7164    	10.63804      
537.0000      	18621.9739    	10.58456      
538.0000      	18587.3606    	10.56152      
539.0000      	18552.8757    	10.55243      
540.0000      	18518.5185    	10.50157      
541.0000      	18484.2884    	10.44583      
542.0000      	18450.1845    	10.40479      
543.0000      	18416.2063    	10.36155      
544.0000      	18382.3529    	10.40598      
545.0000      	18348.6239    	10.40850      
546.0000      	18315.0183    	10.37971      
547.0000      	18281.5356    	10.32520      
548.0000      	18248.1752    	10.28500      
549.0000      	18214.9362    	10.26053      
550.0000      	18181.8182    	10.20313      
551.0000      	18148.8203    	10.15649      
552.0000      	18115.9420    	10.04359      
553.0000      	18083.1826    	9.94943       
554.0000      	18050.5415    	9.80867       
555.0000      	18018.0180    	9.61781       
556.0000      	17985.6115    	9.38966       
557.0000      	17953.3214    	9.17025       
558.0000      	17921.1470    	9.06644       
559.0000      	17889.0877    	8.94088       
560.0000      	17857.1429    	8.75862       
561.0000      	17825.3119    	8.60890       
562.0000      	17793.5943    	8.45346       
563.0000      	17761.9893    	8.34207       
564.0000      	17730.4965    	8.26943       
565.0000      	17699.1150    	8.16890       
566.0000      	17667.8445    	8.08367       
567.0000      	17636.6843    	8.05304       
568.0000      	17605.6338    	8.01258       
569.0000      	17574.6924    	7.97417       
570.0000      	17543.8596    	7.96748       
571.0000      	17513.1349    	7.97478       
572.0000      	17482.5175    	7.97940       
573.0000      	17452.0070    	8.04845       
574.0000      	17421.6028    	8.14157       
575.0000      	17391.3043    	8.20823       
576.0000      	17361.1111    	8.30334       
577.0000      	17331.0225    	8.47626       
578.0000      	17301.0381    	8.61371       
579.0000      	17271.1572    	8.81684       
580.0000      	17241.3793    	9.04450       
581.0000      	17211.7040    	9.18186       
582.0000      	17182.1306    	9.43416       
583.0000      	17152.6587    	9.66347       
584.0000      	17123.2877    	9.94921       
585.0000      	17094.0171    	10.26910      
586.0000      	17064.8464    	10.56276      
587.0000      	17035.7751    	10.68879      
588.0000      	17006.8027    	10.96699      
589.0000      	16977.9287    	11.20175      
590.0000      	16949.1525    	11.42069      
591.0000      	16920.4738    	11.61339      
592.0000      	16891.8919    	11.81382      
593.0000      	16863.4064    	11.90780      
594.0000      	16835.0168    	12.10412      
595.0000      	16806.7227    	12.23753      
596.0000      	16778.5235    	12.34898      
597.0000      	16750.4188    	12.44862      
598.0000      	16722.4080    	12.51387      
599.0000      	16694.4908    	12.57336      
600.0000      	16666.6667    	12.61641      
601.0000      	16638.9351    	12.67618      
602.0000      	16611.2957    	12.68862      
603.0000      	16583.7479    	12.69490      
604.0000      	16556.2914    	12.70060      
605.0000      	16528.9256    	12.77271      
606.0000      	16501.6502    	12.79790      
607.0000      	16474.4646    	12.74600      
608.0000      	16447.3684    	12.73603      
609.0000      	16420.3612    	12.76873      
610.0000      	16393.4426    	12.79279      
611.0000      	16366.6121    	12.75983      
612.0000      	16339.8693    	12.70289      
613.0000      	16313.2137    	12.66500      
614.0000      	16286.6450    	12.73309      
615.0000      	16260.1626    	12.76583      
616.0000      	16233.7662    	12.78365      
617.0000      	16207.4554    	12.78930      
618.0000      	16181.2298    	12.81320      
619.0000      	16155.0889    	12.77052      
620.0000      	16129.0323    	12.74866      
621.0000      	16103.0596    	12.73866      
622.0000      	16077.1704    	12.76360      
623.0000      	16051.3644    	12.86683      
624.0000      	16025.6410    	12.92398      
625.0000      	16000.0000    	12.95717      
626.0000      	15974.4409    	12.94488      
627.0000      	15948.9633    	12.92413      
628.0000      	15923.5669    	12.96614      
629.0000      	15898.2512    	12.96283      
630.0000      	15873.0159    	13.02759      
631.0000      	15847.8605    	13.08422      
632.0000      	15822.7848    	13.11060      
633.0000      	15797.7883    	13.13427      
634.0000      	15772.8707    	13.18041      
635.0000      	15748.0315    	13.21165      
636.0000      	15723.2704    	13.20528      
637.0000      	15698.5871    	13.24390      
638.0000      	15673.9812    	13.30727      
639.0000      	15649.4523    	13.34660      
640.0000      	15625.0000    	13.44149      
641.0000      	15600.6240    	13.47850      
642.0000      	15576.3240    	13.48848      
643.0000      	15552.0995    	13.56328      
644.0000      	15527.9503    	13.60934      
645.0000      	15503.8760    	13.70075      
646.0000      	15479.8762    	13.86363      
647.0000      	15455.9505    	13.93970      
648.0000      	15432.0988    	14.04970      
649.0000      	15408.3205    	14.07202      
650.0000      	15384.6154    	14.15594      
651.0000      	15360.9831    	14.31188      
652.0000      	15337.4233    	14.48166      
653.0000      	15313.9357    	14.55740      
654.0000      	15290.5199    	14.69017      
655.0000      	15267.1756    	14.81578      
656.0000      	15243.9024    	14.95530      
657.0000      	15220.7002    	15.11255      
658.0000      	15197.5684    	15.15755      
659.0000      	15174.5068    	15.26750      
660.0000      	15151.5152    	15.45139      
661.0000      	15128.5930    	15.66836      
662.0000      	15105.7402    	15.77407      
663.0000      	15082.9563    	15.78270      
664.0000      	15060.2410    	15.87956      
665.0000      	15037.5940    	15.92549      
666.0000      	15015.0150    	16.03537      
667.0000      	14992.5037    	16.11303      
668.0000      	14970.0599    	16.20367      
669.0000      	14947.6831    	16.29441      
670.0000      	14925.3731    	16.34020      
671.0000      	14903.1297    	16.42090      
672.0000      	14880.9524    	16.41321      
673.0000      	14858.8410    	16.38564      
674.0000      	14836.7953    	16.32409      
675.0000      	14814.8148    	16.26394      
676.0000      	14792.8994    	16.25040      
677.0000      	14771.0487    	16.23453      
678.0000      	14749.2625    	16.19222      
679.0000      	14727.5405    	16.09634      
680.0000      	14705.8824    	16.06376      
681.0000      	14684.2878    	16.12415      
682.0000      	14662.7566    	16.11959      
683.0000      	14641.2884    	16.11061      
684.0000      	14619.8830    	15.99315      
685.0000      	14598.5401    	15.81146      
686.0000      	14577.2595    	15.71476      
687.0000      	14556.0408    	15.77412      
688.0000      	14534.8837    	15.73043      
689.0000      	14513.7881    	15.54670      
690.0000      	14492.7536    	15.46459      
691.0000      	14471.7800    	15.44631      
692.0000      	14450.8671    	15.49469      
693.0000      	14430.0144    	15.49277      
694.0000      	14409.2219    	15.45845      
695.0000      	14388.4892    	15.33442      
696.0000      	14367.8161    	15.19211      
697.0000      	14347.2023    	15.13218      
698.0000      	14326.6476    	15.08489      
699.0000      	14306.1516    	15.06707      
700.0000      	14285.7143    	14.95741      
701.0000      	14265.3352    	14.82994      
702.0000      	14245.0142    	14.74608      
703.0000      	14224.7511    	14.73071      
704.0000      	14204.5455    	14.65729      
705.0000      	14184.3972    	14.51572      
706.0000      	14164.3059    	14.40486      
707.0000      	14144.2716    	14.38383      
708.0000      	14124.2938    	14.33224      
709.0000      	14104.3724    	14.20789      
710.0000      	14084.5070    	14.26640      
711.0000      	14064.6976    	14.19042      
712.0000      	14044.9438    	14.16069      
713.0000      	14025.2454    	14.12060      
714.0000      	14005.6022    	14.09131      
715.0000      	13986.0140    	14.02906      
716.0000      	13966.4804    	14.14170      
717.0000      	13947.0014    	14.30094      
718.0000      	13927.5766    	14.37553      
719.0000      	13908.2058    	14.50036      
720.0000      	13888.8889    	14.55359      
721.0000      	13869.6255    	14.70282      
722.0000      	13850.4155    	14.73324      
723.0000      	13831.2586    	14.81594      
724.0000      	13812.1547    	15.10711      
725.0000      	13793.1034    	15.28734      
726.0000      	13774.1047    	15.42766      
727.0000      	13755.1582    	15.66023      
728.0000      	13736.2637    	15.82863      
729.0000      	13717.4211    	15.90514      
730.0000      	13698.6301    	15.95812      
731.0000      	13679.8906    	16.21278      
732.0000      	13661.2022    	16.39200      
733.0000      	13642.5648    	16.72689      
734.0000      	13623.9782    	16.94895      
735.0000      	13605.4422    	17.19334      
736.0000      	13586.9565    	17.42838      
737.0000      	13568.5210    	17.57165      
738.0000      	13550.1355    	18.10763      
739.0000      	13531.7997    	18.49399      
740.0000      	13513.5135    	18.96528      
741.0000      	13495.2767    	19.34335      
742.0000      	13477.0889    	19.62506      
743.0000      	13458.9502    	20.18834      
744.0000      	13440.8602    	20.89168      
745.0000      	13422.8188    	21.57620      
746.0000      	13404.8257    	22.25576      
747.0000      	13386.8809    	22.55147      
748.0000      	13368.9840    	23.32619      
749.0000      	13351.1348    	24.23437      
750.0000      	13333.3333    	25.22071      
751.0000      	13315.5792    	25.68025      
752.0000      	13297.8723    	26.52046      
753.0000      	13280.2125    	27.39296      
754.0000      	13262.5995    	28.33125      
755.0000      	13245.0331    	29.41647      
756.0000      	13227.5132    	29.88475      
757.0000      	13210.0396    	30.92964      
758.0000      	13192.6121    	31.88795      
759.0000      	13175.2306    	32.81995      
760.0000      	13157.8947    	33.82924      
761.0000      	13140.6045    	34.32524      
762.0000      	13123.3596    	35.35311      
763.0000      	13106.1599    	36.25655      
764.0000      	13089.0052    	36.80912      
765.0000      	13071.8954    	37.13100      
766.0000      	13054.8303    	37.71553      
767.0000      	13037.8096    	38.32158      
768.0000      	13020.8333    	38.95382      
769.0000      	13003.9012    	39.63596      
770.0000      	12987.0130    	39.90717      
771.0000      	12970.1686    	40.59537      
772.0000      	12953.3679    	41.02132      
773.0000      	12936.6106    	41.31697      
774.0000      	12919.8966    	41.37725      
775.0000      	12903.2258    	41.96702      
776.0000      	12886.5979    	42.60123      
777.0000      	12870.0129    	43.00494      
778.0000      	12853.4704    	42.80670      
779.0000      	12836.9705    	43.00067      
780.0000      	12820.5128    	43.13090      
781.0000      	12804.0973    	43.41480      
782.0000      	12787.7238    	43.41512      
783.0000      	12771.3921    	43.37648      
784.0000      	12755.1020    	43.31701      
785.0000      	12738.8535    	43.35546      
786.0000      	12722.6463    	43.71448      
787.0000      	12706.4803    	44.27604      
788.0000      	12690.3553    	44.40794      
789.0000      	12674.2712    	44.49928      
790.0000      	12658.2278    	44.27792      
791.0000      	12642.2250    	44.10643      
792.0000      	12626.2626    	44.38762      
793.0000      	12610.3405    	44.79342      
794.0000      	12594.4584    	45.18686      
795.0000      	12578.6164    	45.14497      
796.0000      	12562.8141    	44.98109      
797.0000      	12547.0514    	45.02010      
798.0000      	12531.3283    	45.12568      
799.0000      	12515.6446    	45.02621      
800.0000      	12500.0000    	44.88719      
