Unit Serial No : 240-IM0P2424-EU
Integration Time : 10 ms
Time Average: 10
Binning Average: 2
FFT Smoothing: 0%
Project Name : RPS900-R 
Sample Name :  SM240-IMOP2424-EU
Measurement No : 1
Measurement Time : 06/03/2019   16:46:56

Wavelength(nm)	Wavenumber(1/cm)	Transmittance(%)
460.0000      	21739.1304    	11.83007      
461.0000      	21691.9740    	11.97026      
462.0000      	21645.0216    	12.07095      
463.0000      	21598.2721    	12.20270      
464.0000      	21551.7241    	12.24078      
465.0000      	21505.3763    	12.25710      
466.0000      	21459.2275    	12.28417      
467.0000      	21413.2762    	12.43948      
468.0000      	21367.5214    	12.56967      
469.0000      	21321.9616    	12.67436      
470.0000      	21276.5957    	12.74884      
471.0000      	21231.4225    	12.88147      
472.0000      	21186.4407    	13.03674      
473.0000      	21141.6490    	13.20087      
474.0000      	21097.0464    	13.34413      
475.0000      	21052.6316    	13.45993      
476.0000      	21008.4034    	13.58629      
477.0000      	20964.3606    	13.72846      
478.0000      	20920.5021    	13.78500      
479.0000      	20876.8267    	13.97987      
480.0000      	20833.3333    	14.16791      
481.0000      	20790.0208    	14.34481      
482.0000      	20746.8880    	14.48414      
483.0000      	20703.9337    	14.65721      
484.0000      	20661.1570    	14.83399      
485.0000      	20618.5567    	14.93128      
486.0000      	20576.1317    	15.09642      
487.0000      	20533.8809    	15.23483      
488.0000      	20491.8033    	15.38935      
489.0000      	20449.8978    	15.57042      
490.0000      	20408.1633    	15.69097      
491.0000      	20366.5988    	15.85582      
492.0000      	20325.2033    	15.92616      
493.0000      	20283.9757    	16.08539      
494.0000      	20242.9150    	16.23208      
495.0000      	20202.0202    	16.33521      
496.0000      	20161.2903    	16.41983      
497.0000      	20120.7243    	16.53139      
498.0000      	20080.3213    	16.60279      
499.0000      	20040.0802    	16.64573      
500.0000      	20000.0000    	16.68051      
501.0000      	19960.0798    	16.75642      
502.0000      	19920.3187    	16.80183      
503.0000      	19880.7157    	16.84056      
504.0000      	19841.2698    	16.85767      
505.0000      	19801.9802    	16.83023      
506.0000      	19762.8458    	16.82054      
507.0000      	19723.8659    	16.75233      
508.0000      	19685.0394    	16.62764      
509.0000      	19646.3654    	16.48948      
510.0000      	19607.8431    	16.38492      
511.0000      	19569.4716    	16.19949      
512.0000      	19531.2500    	15.95575      
513.0000      	19493.1774    	15.84573      
514.0000      	19455.2529    	15.63130      
515.0000      	19417.4757    	15.35927      
516.0000      	19379.8450    	15.02610      
517.0000      	19342.3598    	14.68246      
518.0000      	19305.0193    	14.39525      
519.0000      	19267.8227    	14.26058      
520.0000      	19230.7692    	13.95373      
521.0000      	19193.8580    	13.60235      
522.0000      	19157.0881    	13.23218      
523.0000      	19120.4589    	12.95433      
524.0000      	19083.9695    	12.68235      
525.0000      	19047.6190    	12.39908      
526.0000      	19011.4068    	12.25207      
527.0000      	18975.3321    	11.96663      
528.0000      	18939.3939    	11.76099      
529.0000      	18903.5917    	11.56912      
530.0000      	18867.9245    	11.39086      
531.0000      	18832.3917    	11.20977      
532.0000      	18796.9925    	11.05778      
533.0000      	18761.7261    	10.98059      
534.0000      	18726.5918    	10.86631      
535.0000      	18691.5888    	10.75734      
536.0000      	18656.7164    	10.68850      
537.0000      	18621.9739    	10.61597      
538.0000      	18587.3606    	10.51569      
539.0000      	18552.8757    	10.49930      
540.0000      	18518.5185    	10.49340      
541.0000      	18484.2884    	10.52387      
542.0000      	18450.1845    	10.48471      
543.0000      	18416.2063    	10.43833      
544.0000      	18382.3529    	10.44757      
545.0000      	18348.6239    	10.44553      
546.0000      	18315.0183    	10.39353      
547.0000      	18281.5356    	10.32892      
548.0000      	18248.1752    	10.29316      
549.0000      	18214.9362    	10.23844      
550.0000      	18181.8182    	10.15948      
551.0000      	18148.8203    	10.10014      
552.0000      	18115.9420    	9.98434       
553.0000      	18083.1826    	9.88113       
554.0000      	18050.5415    	9.72456       
555.0000      	18018.0180    	9.56738       
556.0000      	17985.6115    	9.42560       
557.0000      	17953.3214    	9.24521       
558.0000      	17921.1470    	9.13050       
559.0000      	17889.0877    	8.95160       
560.0000      	17857.1429    	8.80563       
561.0000      	17825.3119    	8.69687       
562.0000      	17793.5943    	8.53084       
563.0000      	17761.9893    	8.37064       
564.0000      	17730.4965    	8.29638       
565.0000      	17699.1150    	8.21050       
566.0000      	17667.8445    	8.14824       
567.0000      	17636.6843    	8.07500       
568.0000      	17605.6338    	7.96724       
569.0000      	17574.6924    	7.89657       
570.0000      	17543.8596    	7.89920       
571.0000      	17513.1349    	7.96083       
572.0000      	17482.5175    	8.00252       
573.0000      	17452.0070    	8.05325       
574.0000      	17421.6028    	8.14399       
575.0000      	17391.3043    	8.20930       
576.0000      	17361.1111    	8.32852       
577.0000      	17331.0225    	8.48678       
578.0000      	17301.0381    	8.65708       
579.0000      	17271.1572    	8.87278       
580.0000      	17241.3793    	9.08871       
581.0000      	17211.7040    	9.22342       
582.0000      	17182.1306    	9.48846       
583.0000      	17152.6587    	9.72485       
584.0000      	17123.2877    	9.99263       
585.0000      	17094.0171    	10.22154      
586.0000      	17064.8464    	10.49797      
587.0000      	17035.7751    	10.62446      
588.0000      	17006.8027    	10.91199      
589.0000      	16977.9287    	11.15717      
590.0000      	16949.1525    	11.42300      
591.0000      	16920.4738    	11.67553      
592.0000      	16891.8919    	11.86394      
593.0000      	16863.4064    	11.94573      
594.0000      	16835.0168    	12.10891      
595.0000      	16806.7227    	12.23154      
596.0000      	16778.5235    	12.36752      
597.0000      	16750.4188    	12.47412      
598.0000      	16722.4080    	12.53042      
599.0000      	16694.4908    	12.56464      
600.0000      	16666.6667    	12.62017      
601.0000      	16638.9351    	12.60826      
602.0000      	16611.2957    	12.62509      
603.0000      	16583.7479    	12.62379      
604.0000      	16556.2914    	12.62783      
605.0000      	16528.9256    	12.66310      
606.0000      	16501.6502    	12.67307      
607.0000      	16474.4646    	12.63425      
608.0000      	16447.3684    	12.63664      
609.0000      	16420.3612    	12.70126      
610.0000      	16393.4426    	12.71399      
611.0000      	16366.6121    	12.71199      
612.0000      	16339.8693    	12.70254      
613.0000      	16313.2137    	12.69856      
614.0000      	16286.6450    	12.71451      
615.0000      	16260.1626    	12.73705      
616.0000      	16233.7662    	12.74849      
617.0000      	16207.4554    	12.78918      
618.0000      	16181.2298    	12.77080      
619.0000      	16155.0889    	12.73667      
620.0000      	16129.0323    	12.74998      
621.0000      	16103.0596    	12.74310      
622.0000      	16077.1704    	12.73988      
623.0000      	16051.3644    	12.80018      
624.0000      	16025.6410    	12.86448      
625.0000      	16000.0000    	12.91915      
626.0000      	15974.4409    	12.92003      
627.0000      	15948.9633    	12.87895      
628.0000      	15923.5669    	12.91021      
