Unit Serial No : 240-IM0P2424-EU
Integration Time : 10 ms
Time Average: 10
Binning Average: 2
FFT Smoothing: 0%
Project Name : RPS900-R 
Sample Name :  SM240-IMOP2424-EU
Measurement No : 1
Measurement Time : 06/03/2019   14:32:41

Wavelength(nm)	Wavenumber(1/cm)	Transmittance(%)
460.0000      	21739.1304    	7.21805       
461.0000      	21691.9740    	7.31484       
462.0000      	21645.0216    	7.36316       
463.0000      	21598.2721    	7.36587       
464.0000      	21551.7241    	7.36956       
465.0000      	21505.3763    	7.44499       
466.0000      	21459.2275    	7.46652       
467.0000      	21413.2762    	7.50638       
468.0000      	21367.5214    	7.57172       
469.0000      	21321.9616    	7.60205       
470.0000      	21276.5957    	7.61555       
471.0000      	21231.4225    	7.62776       
472.0000      	21186.4407    	7.65205       
473.0000      	21141.6490    	7.75773       
474.0000      	21097.0464    	7.82738       
475.0000      	21052.6316    	7.90145       
476.0000      	21008.4034    	7.98255       
477.0000      	20964.3606    	8.07097       
478.0000      	20920.5021    	8.11360       
479.0000      	20876.8267    	8.20339       
480.0000      	20833.3333    	8.25560       
481.0000      	20790.0208    	8.30757       
482.0000      	20746.8880    	8.33735       
483.0000      	20703.9337    	8.39422       
484.0000      	20661.1570    	8.45703       
485.0000      	20618.5567    	8.50125       
486.0000      	20576.1317    	8.55284       
487.0000      	20533.8809    	8.63853       
488.0000      	20491.8033    	8.71335       
489.0000      	20449.8978    	8.75622       
490.0000      	20408.1633    	8.81003       
491.0000      	20366.5988    	8.92703       
492.0000      	20325.2033    	8.95610       
493.0000      	20283.9757    	9.03925       
494.0000      	20242.9150    	9.11625       
495.0000      	20202.0202    	9.18108       
496.0000      	20161.2903    	9.19002       
497.0000      	20120.7243    	9.18997       
498.0000      	20080.3213    	9.19988       
499.0000      	20040.0802    	9.22079       
500.0000      	20000.0000    	9.23204       
501.0000      	19960.0798    	9.23034       
502.0000      	19920.3187    	9.26461       
503.0000      	19880.7157    	9.24561       
504.0000      	19841.2698    	9.24980       
505.0000      	19801.9802    	9.25861       
506.0000      	19762.8458    	9.25824       
507.0000      	19723.8659    	9.22560       
508.0000      	19685.0394    	9.15845       
509.0000      	19646.3654    	9.08452       
510.0000      	19607.8431    	9.02704       
511.0000      	19569.4716    	8.97107       
512.0000      	19531.2500    	8.87719       
513.0000      	19493.1774    	8.81978       
514.0000      	19455.2529    	8.71122       
515.0000      	19417.4757    	8.59911       
516.0000      	19379.8450    	8.47524       
517.0000      	19342.3598    	8.36690       
518.0000      	19305.0193    	8.22260       
519.0000      	19267.8227    	8.15872       
520.0000      	19230.7692    	8.00910       
521.0000      	19193.8580    	7.89027       
522.0000      	19157.0881    	7.76684       
523.0000      	19120.4589    	7.68398       
524.0000      	19083.9695    	7.55910       
525.0000      	19047.6190    	7.44665       
526.0000      	19011.4068    	7.37210       
527.0000      	18975.3321    	7.25322       
528.0000      	18939.3939    	7.15411       
529.0000      	18903.5917    	7.07114       
530.0000      	18867.9245    	6.97778       
531.0000      	18832.3917    	6.90531       
532.0000      	18796.9925    	6.85308       
533.0000      	18761.7261    	6.83244       
534.0000      	18726.5918    	6.75753       
535.0000      	18691.5888    	6.72092       
536.0000      	18656.7164    	6.66852       
537.0000      	18621.9739    	6.59589       
538.0000      	18587.3606    	6.56694       
539.0000      	18552.8757    	6.56880       
540.0000      	18518.5185    	6.60658       
541.0000      	18484.2884    	6.58631       
542.0000      	18450.1845    	6.56858       
543.0000      	18416.2063    	6.54165       
544.0000      	18382.3529    	6.53960       
545.0000      	18348.6239    	6.53607       
546.0000      	18315.0183    	6.51787       
547.0000      	18281.5356    	6.51479       
548.0000      	18248.1752    	6.47730       
549.0000      	18214.9362    	6.44351       
550.0000      	18181.8182    	6.38999       
551.0000      	18148.8203    	6.37569       
552.0000      	18115.9420    	6.33958       
553.0000      	18083.1826    	6.30194       
554.0000      	18050.5415    	6.23305       
555.0000      	18018.0180    	6.12815       
556.0000      	17985.6115    	6.04086       
557.0000      	17953.3214    	5.94698       
558.0000      	17921.1470    	5.91743       
559.0000      	17889.0877    	5.87072       
560.0000      	17857.1429    	5.81227       
561.0000      	17825.3119    	5.69920       
562.0000      	17793.5943    	5.63237       
563.0000      	17761.9893    	5.57911       
564.0000      	17730.4965    	5.55985       
565.0000      	17699.1150    	5.52020       
566.0000      	17667.8445    	5.48690       
567.0000      	17636.6843    	5.45703       
568.0000      	17605.6338    	5.44411       
569.0000      	17574.6924    	5.42826       
570.0000      	17543.8596    	5.42118       
571.0000      	17513.1349    	5.45023       
572.0000      	17482.5175    	5.45336       
573.0000      	17452.0070    	5.47655       
574.0000      	17421.6028    	5.53981       
575.0000      	17391.3043    	5.57331       
576.0000      	17361.1111    	5.63764       
577.0000      	17331.0225    	5.71018       
578.0000      	17301.0381    	5.79349       
579.0000      	17271.1572    	5.88371       
580.0000      	17241.3793    	6.00331       
581.0000      	17211.7040    	6.05645       
582.0000      	17182.1306    	6.14397       
583.0000      	17152.6587    	6.25425       
584.0000      	17123.2877    	6.35747       
585.0000      	17094.0171    	6.48278       
586.0000      	17064.8464    	6.57526       
587.0000      	17035.7751    	6.62893       
588.0000      	17006.8027    	6.73687       
589.0000      	16977.9287    	6.86721       
590.0000      	16949.1525    	7.01939       
591.0000      	16920.4738    	7.18606       
592.0000      	16891.8919    	7.29359       
593.0000      	16863.4064    	7.31154       
594.0000      	16835.0168    	7.40430       
595.0000      	16806.7227    	7.41900       
596.0000      	16778.5235    	7.38647       
597.0000      	16750.4188    	7.43466       
598.0000      	16722.4080    	7.53228       
599.0000      	16694.4908    	7.56724       
600.0000      	16666.6667    	7.57550       
601.0000      	16638.9351    	7.54742       
602.0000      	16611.2957    	7.53753       
603.0000      	16583.7479    	7.52690       
604.0000      	16556.2914    	7.54062       
605.0000      	16528.9256    	7.60254       
606.0000      	16501.6502    	7.60742       
607.0000      	16474.4646    	7.57244       
608.0000      	16447.3684    	7.56864       
609.0000      	16420.3612    	7.59729       
610.0000      	16393.4426    	7.64982       
611.0000      	16366.6121    	7.63544       
612.0000      	16339.8693    	7.61879       
613.0000      	16313.2137    	7.59155       
614.0000      	16286.6450    	7.62053       
615.0000      	16260.1626    	7.61415       
616.0000      	16233.7662    	7.61417       
617.0000      	16207.4554    	7.61342       
618.0000      	16181.2298    	7.59100       
619.0000      	16155.0889    	7.61742       
620.0000      	16129.0323    	7.66233       
621.0000      	16103.0596    	7.66834       
622.0000      	16077.1704    	7.66419       
623.0000      	16051.3644    	7.64330       
624.0000      	16025.6410    	7.67360       
625.0000      	16000.0000    	7.72160       
626.0000      	15974.4409    	7.74921       
627.0000      	15948.9633    	7.79917       
628.0000      	15923.5669    	7.85035       
629.0000      	15898.2512    	7.84525       
630.0000      	15873.0159    	7.82141       
631.0000      	15847.8605    	7.81944       
632.0000      	15822.7848    	7.83070       
633.0000      	15797.7883    	7.81017       
634.0000      	15772.8707    	7.82801       
635.0000      	15748.0315    	7.82108       
636.0000      	15723.2704    	7.82651       
637.0000      	15698.5871    	7.82499       
638.0000      	15673.9812    	7.84238       
639.0000      	15649.4523    	7.89275       
640.0000      	15625.0000    	7.93919       
641.0000      	15600.6240    	7.96217       
642.0000      	15576.3240    	7.93700       
643.0000      	15552.0995    	8.02844       
644.0000      	15527.9503    	8.10971       
645.0000      	15503.8760    	8.15258       
646.0000      	15479.8762    	8.21309       
647.0000      	15455.9505    	8.25109       
648.0000      	15432.0988    	8.27367       
649.0000      	15408.3205    	8.23623       
650.0000      	15384.6154    	8.25665       
651.0000      	15360.9831    	8.36661       
652.0000      	15337.4233    	8.44001       
653.0000      	15313.9357    	8.44754       
654.0000      	15290.5199    	8.50060       
655.0000      	15267.1756    	8.56299       
656.0000      	15243.9024    	8.61554       
657.0000      	15220.7002    	8.65050       
658.0000      	15197.5684    	8.66500       
659.0000      	15174.5068    	8.74552       
660.0000      	15151.5152    	8.80950       
661.0000      	15128.5930    	8.84761       
662.0000      	15105.7402    	8.86144       
663.0000      	15082.9563    	8.86538       
664.0000      	15060.2410    	8.93984       
665.0000      	15037.5940    	8.95102       
666.0000      	15015.0150    	8.97960       
667.0000      	14992.5037    	9.02429       
668.0000      	14970.0599    	9.06450       
669.0000      	14947.6831    	9.02105       
670.0000      	14925.3731    	9.13993       
671.0000      	14903.1297    	9.20320       
672.0000      	14880.9524    	9.21352       
673.0000      	14858.8410    	9.20654       
674.0000      	14836.7953    	9.09299       
675.0000      	14814.8148    	9.06209       
676.0000      	14792.8994    	9.07020       
677.0000      	14771.0487    	9.00435       
678.0000      	14749.2625    	9.02092       
679.0000      	14727.5405    	9.06153       
680.0000      	14705.8824    	9.07436       
681.0000      	14684.2878    	9.08416       
682.0000      	14662.7566    	9.04810       
683.0000      	14641.2884    	9.00412       
684.0000      	14619.8830    	9.05071       
685.0000      	14598.5401    	9.04813       
686.0000      	14577.2595    	9.06392       
687.0000      	14556.0408    	9.03093       
688.0000      	14534.8837    	9.05711       
689.0000      	14513.7881    	8.98924       
690.0000      	14492.7536    	8.93715       
691.0000      	14471.7800    	8.89827       
692.0000      	14450.8671    	8.87800       
693.0000      	14430.0144    	8.86335       
694.0000      	14409.2219    	8.87158       
695.0000      	14388.4892    	8.80106       
696.0000      	14367.8161    	8.75804       
697.0000      	14347.2023    	8.71945       
698.0000      	14326.6476    	8.68823       
699.0000      	14306.1516    	8.76728       
700.0000      	14285.7143    	8.70534       
701.0000      	14265.3352    	8.61463       
702.0000      	14245.0142    	8.57609       
703.0000      	14224.7511    	8.53263       
704.0000      	14204.5455    	8.48517       
705.0000      	14184.3972    	8.51967       
706.0000      	14164.3059    	8.48434       
707.0000      	14144.2716    	8.48786       
708.0000      	14124.2938    	8.45792       
709.0000      	14104.3724    	8.43254       
710.0000      	14084.5070    	8.41363       
711.0000      	14064.6976    	8.50783       
712.0000      	14044.9438    	8.44096       
713.0000      	14025.2454    	8.44191       
714.0000      	14005.6022    	8.47717       
715.0000      	13986.0140    	8.48562       
716.0000      	13966.4804    	8.47442       
717.0000      	13947.0014    	8.49738       
718.0000      	13927.5766    	8.52615       
719.0000      	13908.2058    	8.58401       
720.0000      	13888.8889    	8.62671       
721.0000      	13869.6255    	8.63490       
722.0000      	13850.4155    	8.79383       
723.0000      	13831.2586    	8.82338       
724.0000      	13812.1547    	8.85372       
725.0000      	13793.1034    	8.85663       
726.0000      	13774.1047    	9.00330       
727.0000      	13755.1582    	9.16208       
728.0000      	13736.2637    	9.18878       
729.0000      	13717.4211    	9.23753       
730.0000      	13698.6301    	9.26611       
731.0000      	13679.8906    	9.36040       
732.0000      	13661.2022    	9.43706       
733.0000      	13642.5648    	9.53847       
734.0000      	13623.9782    	9.67619       
735.0000      	13605.4422    	9.82545       
736.0000      	13586.9565    	9.85568       
737.0000      	13568.5210    	9.86553       
738.0000      	13550.1355    	10.09457      
739.0000      	13531.7997    	10.33324      
740.0000      	13513.5135    	10.55359      
741.0000      	13495.2767    	10.80169      
742.0000      	13477.0889    	10.87878      
743.0000      	13458.9502    	11.10262      
744.0000      	13440.8602    	11.28764      
745.0000      	13422.8188    	11.44388      
746.0000      	13404.8257    	11.67030      
747.0000      	13386.8809    	11.84053      
748.0000      	13368.9840    	12.05713      
749.0000      	13351.1348    	12.35005      
750.0000      	13333.3333    	12.75674      
751.0000      	13315.5792    	13.04753      
752.0000      	13297.8723    	13.43703      
753.0000      	13280.2125    	13.72829      
754.0000      	13262.5995    	14.08568      
755.0000      	13245.0331    	14.31053      
756.0000      	13227.5132    	14.48241      
757.0000      	13210.0396    	14.94609      
758.0000      	13192.6121    	15.51864      
759.0000      	13175.2306    	15.96377      
760.0000      	13157.8947    	16.35264      
761.0000      	13140.6045    	16.44997      
762.0000      	13123.3596    	16.56774      
763.0000      	13106.1599    	16.99022      
764.0000      	13089.0052    	17.22306      
765.0000      	13071.8954    	17.32343      
766.0000      	13054.8303    	17.45907      
767.0000      	13037.8096    	17.56081      
768.0000      	13020.8333    	17.81948      
769.0000      	13003.9012    	18.11088      
770.0000      	12987.0130    	18.23430      
771.0000      	12970.1686    	18.41529      
772.0000      	12953.3679    	18.54446      
773.0000      	12936.6106    	18.69002      
774.0000      	12919.8966    	18.81915      
775.0000      	12903.2258    	19.16632      
776.0000      	12886.5979    	19.34116      
777.0000      	12870.0129    	19.36371      
778.0000      	12853.4704    	19.30031      
779.0000      	12836.9705    	19.42124      
780.0000      	12820.5128    	19.44664      
781.0000      	12804.0973    	19.43202      
782.0000      	12787.7238    	19.40819      
783.0000      	12771.3921    	19.42643      
784.0000      	12755.1020    	19.52743      
785.0000      	12738.8535    	19.59971      
786.0000      	12722.6463    	19.68635      
787.0000      	12706.4803    	19.67805      
788.0000      	12690.3553    	19.77485      
789.0000      	12674.2712    	19.90808      
790.0000      	12658.2278    	20.12557      
791.0000      	12642.2250    	20.07579      
792.0000      	12626.2626    	19.91046      
793.0000      	12610.3405    	19.78830      
794.0000      	12594.4584    	19.75711      
795.0000      	12578.6164    	19.97531      
796.0000      	12562.8141    	20.15854      
797.0000      	12547.0514    	20.09712      
798.0000      	12531.3283    	20.20496      
799.0000      	12515.6446    	20.35119      
800.0000      	12500.0000    	20.47569      
