Unit Serial No : 240-IM0P2424-EU
Integration Time : 10 ms
Time Average: 10
Binning Average: 2
FFT Smoothing: 0%
Project Name : RPS900-R 
Sample Name :  SM240-IMOP2424-EU
Measurement No : 1
Measurement Time : 06/03/2019   14:42:47

Wavelength(nm)	Wavenumber(1/cm)	Transmittance(%)
460.0000      	21739.1304    	26.76062      
461.0000      	21691.9740    	26.91512      
462.0000      	21645.0216    	26.90657      
463.0000      	21598.2721    	26.89959      
464.0000      	21551.7241    	26.99561      
465.0000      	21505.3763    	27.31289      
466.0000      	21459.2275    	27.51768      
467.0000      	21413.2762    	27.61845      
468.0000      	21367.5214    	27.74201      
469.0000      	21321.9616    	27.96665      
470.0000      	21276.5957    	28.13478      
471.0000      	21231.4225    	28.32765      
472.0000      	21186.4407    	28.56567      
473.0000      	21141.6490    	28.82051      
474.0000      	21097.0464    	29.16549      
475.0000      	21052.6316    	29.37379      
476.0000      	21008.4034    	29.61280      
477.0000      	20964.3606    	29.86387      
478.0000      	20920.5021    	30.00816      
479.0000      	20876.8267    	30.28491      
480.0000      	20833.3333    	30.57947      
481.0000      	20790.0208    	30.90924      
482.0000      	20746.8880    	31.18447      
483.0000      	20703.9337    	31.44340      
484.0000      	20661.1570    	31.70189      
485.0000      	20618.5567    	31.83355      
486.0000      	20576.1317    	32.11400      
487.0000      	20533.8809    	32.42429      
488.0000      	20491.8033    	32.78424      
489.0000      	20449.8978    	33.13318      
490.0000      	20408.1633    	33.41595      
491.0000      	20366.5988    	33.72433      
492.0000      	20325.2033    	33.89132      
493.0000      	20283.9757    	34.21663      
494.0000      	20242.9150    	34.47556      
495.0000      	20202.0202    	34.59739      
496.0000      	20161.2903    	34.77483      
497.0000      	20120.7243    	34.93349      
498.0000      	20080.3213    	35.21787      
499.0000      	20040.0802    	35.34375      
500.0000      	20000.0000    	35.59887      
501.0000      	19960.0798    	35.68929      
502.0000      	19920.3187    	35.66460      
503.0000      	19880.7157    	35.66592      
504.0000      	19841.2698    	35.71383      
505.0000      	19801.9802    	35.67038      
506.0000      	19762.8458    	35.62396      
507.0000      	19723.8659    	35.48009      
508.0000      	19685.0394    	35.31831      
509.0000      	19646.3654    	35.11223      
510.0000      	19607.8431    	34.81556      
511.0000      	19569.4716    	34.45380      
512.0000      	19531.2500    	33.95473      
513.0000      	19493.1774    	33.65630      
514.0000      	19455.2529    	33.14108      
515.0000      	19417.4757    	32.62692      
516.0000      	19379.8450    	32.14459      
517.0000      	19342.3598    	31.52929      
518.0000      	19305.0193    	30.83550      
519.0000      	19267.8227    	30.47894      
520.0000      	19230.7692    	29.80155      
521.0000      	19193.8580    	29.13973      
522.0000      	19157.0881    	28.48565      
523.0000      	19120.4589    	27.85843      
524.0000      	19083.9695    	27.26319      
525.0000      	19047.6190    	26.59868      
526.0000      	19011.4068    	26.32710      
527.0000      	18975.3321    	25.85365      
528.0000      	18939.3939    	25.41827      
529.0000      	18903.5917    	25.01594      
530.0000      	18867.9245    	24.55563      
531.0000      	18832.3917    	24.14048      
532.0000      	18796.9925    	23.80599      
533.0000      	18761.7261    	23.69664      
534.0000      	18726.5918    	23.51385      
535.0000      	18691.5888    	23.31067      
536.0000      	18656.7164    	23.05559      
537.0000      	18621.9739    	22.87062      
538.0000      	18587.3606    	22.83306      
539.0000      	18552.8757    	22.82853      
540.0000      	18518.5185    	22.82426      
541.0000      	18484.2884    	22.72528      
542.0000      	18450.1845    	22.65763      
543.0000      	18416.2063    	22.67907      
544.0000      	18382.3529    	22.69682      
545.0000      	18348.6239    	22.71994      
546.0000      	18315.0183    	22.67592      
547.0000      	18281.5356    	22.62079      
548.0000      	18248.1752    	22.47438      
549.0000      	18214.9362    	22.29802      
550.0000      	18181.8182    	22.26667      
