Unit Serial No : 240-IM0P2424-EU
Integration Time : 10 ms
Time Average: 10
Binning Average: 2
FFT Smoothing: 0%
Project Name : RPS900-R 
Sample Name :  SM240-IMOP2424-EU
Measurement No : 1
Measurement Time : 06/03/2019   14:52:58

Wavelength(nm)	Wavenumber(1/cm)	Transmittance(%)
300.0000      	33333.3333    	15.00901      
301.0000      	33222.5914    	15.37787      
302.0000      	33112.5828    	14.43056      
303.0000      	33003.3003    	13.69424      
304.0000      	32894.7368    	13.01614      
305.0000      	32786.8852    	12.73385      
306.0000      	32679.7386    	11.70402      
307.0000      	32573.2899    	10.73156      
308.0000      	32467.5325    	11.18683      
309.0000      	32362.4595    	10.69042      
310.0000      	32258.0645    	11.77342      
311.0000      	32154.3408    	11.64909      
312.0000      	32051.2821    	10.60167      
313.0000      	31948.8818    	9.92046       
314.0000      	31847.1338    	10.10591      
315.0000      	31746.0317    	10.36852      
316.0000      	31645.5696    	10.79240      
317.0000      	31545.7413    	10.18312      
318.0000      	31446.5409    	9.53902       
319.0000      	31347.9624    	8.68992       
320.0000      	31250.0000    	8.84772       
321.0000      	31152.6480    	8.96187       
322.0000      	31055.9006    	9.06467       
323.0000      	30959.7523    	8.77447       
324.0000      	30864.1975    	8.22643       
325.0000      	30769.2308    	8.21615       
326.0000      	30674.8466    	8.48562       
327.0000      	30581.0398    	8.68660       
328.0000      	30487.8049    	8.08488       
329.0000      	30395.1368    	7.82965       
330.0000      	30303.0303    	7.55924       
331.0000      	30211.4804    	8.13935       
332.0000      	30120.4819    	8.58453       
333.0000      	30030.0300    	8.35737       
334.0000      	29940.1198    	8.08046       
335.0000      	29850.7463    	7.85499       
336.0000      	29761.9048    	8.10983       
337.0000      	29673.5905    	8.27501       
338.0000      	29585.7988    	8.43149       
339.0000      	29498.5251    	8.03050       
340.0000      	29411.7647    	7.65828       
341.0000      	29325.5132    	7.82622       
342.0000      	29239.7661    	8.29858       
343.0000      	29154.5190    	8.28376       
344.0000      	29069.7674    	8.23688       
345.0000      	28985.5072    	8.23816       
346.0000      	28901.7341    	8.18901       
347.0000      	28818.4438    	8.31865       
348.0000      	28735.6322    	8.82311       
349.0000      	28653.2951    	9.04363       
350.0000      	28571.4286    	9.05350       
351.0000      	28490.0285    	9.08610       
352.0000      	28409.0909    	9.15674       
353.0000      	28328.6119    	9.54660       
354.0000      	28248.5876    	9.90719       
355.0000      	28169.0141    	9.81642       
356.0000      	28089.8876    	10.07445      
357.0000      	28011.2045    	10.17480      
358.0000      	27932.9609    	10.67946      
359.0000      	27855.1532    	11.06384      
360.0000      	27777.7778    	11.55599      
361.0000      	27700.8310    	11.73459      
362.0000      	27624.3094    	11.87043      
363.0000      	27548.2094    	11.90827      
364.0000      	27472.5275    	11.87269      
365.0000      	27397.2603    	12.12081      
366.0000      	27322.4044    	12.42070      
367.0000      	27247.9564    	12.63124      
368.0000      	27173.9130    	12.85317      
369.0000      	27100.2710    	13.23637      
370.0000      	27027.0270    	13.63676      
371.0000      	26954.1779    	13.78030      
372.0000      	26881.7204    	14.01784      
373.0000      	26809.6515    	14.03691      
374.0000      	26737.9679    	14.31397      
375.0000      	26666.6667    	14.70025      
376.0000      	26595.7447    	15.31611      
377.0000      	26525.1989    	15.73970      
378.0000      	26455.0265    	16.11598      
379.0000      	26385.2243    	16.48326      
380.0000      	26315.7895    	17.00692      
381.0000      	26246.7192    	17.46223      
382.0000      	26178.0105    	17.77928      
383.0000      	26109.6606    	18.25874      
384.0000      	26041.6667    	18.44295      
385.0000      	25974.0260    	18.77584      
386.0000      	25906.7358    	19.30542      
387.0000      	25839.7933    	20.01577      
388.0000      	25773.1959    	20.34658      
389.0000      	25706.9409    	20.84267      
390.0000      	25641.0256    	21.26983      
391.0000      	25575.4476    	21.63972      
392.0000      	25510.2041    	21.77300      
393.0000      	25445.2926    	22.33862      
394.0000      	25380.7107    	22.86568      
395.0000      	25316.4557    	23.34746      
396.0000      	25252.5253    	23.75868      
397.0000      	25188.9169    	24.49028      
398.0000      	25125.6281    	25.29704      
399.0000      	25062.6566    	26.01952      
400.0000      	25000.0000    	26.65804      
401.0000      	24937.6559    	27.36268      
402.0000      	24875.6219    	27.77557      
403.0000      	24813.8958    	28.74281      
404.0000      	24752.4752    	29.88182      
405.0000      	24691.3580    	31.05247      
406.0000      	24630.5419    	32.04930      
407.0000      	24570.0246    	33.26798      
408.0000      	24509.8039    	34.51193      
409.0000      	24449.8778    	35.64674      
410.0000      	24390.2439    	36.84263      
411.0000      	24330.9002    	38.10620      
412.0000      	24271.8447    	38.75175      
413.0000      	24213.0751    	39.91595      
414.0000      	24154.5894    	41.07797      
415.0000      	24096.3855    	42.09957      
416.0000      	24038.4615    	43.04588      
417.0000      	23980.8153    	43.72186      
