Unit Serial No : 240-IM0P2424-EU
Integration Time : 10 ms
Time Average: 10
Binning Average: 2
FFT Smoothing: 0%
Project Name : RPS900-R 
Sample Name :  SM240-IMOP2424-EU
Measurement No : 1
Measurement Time : 06/03/2019   16:46:04

Wavelength(nm)	Wavenumber(1/cm)	Transmittance(%)
384.0000      	26041.6667    	5.97528       
385.0000      	25974.0260    	6.07967       
386.0000      	25906.7358    	6.02249       
387.0000      	25839.7933    	5.96208       
388.0000      	25773.1959    	6.11338       
389.0000      	25706.9409    	6.20285       
390.0000      	25641.0256    	6.41491       
391.0000      	25575.4476    	6.69664       
392.0000      	25510.2041    	6.74523       
393.0000      	25445.2926    	6.68916       
394.0000      	25380.7107    	6.79630       
395.0000      	25316.4557    	6.90389       
396.0000      	25252.5253    	6.98224       
397.0000      	25188.9169    	7.02530       
398.0000      	25125.6281    	7.01757       
399.0000      	25062.6566    	7.23943       
400.0000      	25000.0000    	7.30460       
401.0000      	24937.6559    	7.42368       
402.0000      	24875.6219    	7.47913       
403.0000      	24813.8958    	7.58748       
404.0000      	24752.4752    	7.67789       
405.0000      	24691.3580    	7.75009       
406.0000      	24630.5419    	7.89179       
407.0000      	24570.0246    	7.94974       
408.0000      	24509.8039    	8.12136       
409.0000      	24449.8778    	8.23385       
410.0000      	24390.2439    	8.28663       
411.0000      	24330.9002    	8.36356       
412.0000      	24271.8447    	8.43839       
413.0000      	24213.0751    	8.53296       
414.0000      	24154.5894    	8.58729       
415.0000      	24096.3855    	8.62903       
416.0000      	24038.4615    	8.68327       
417.0000      	23980.8153    	8.68682       
418.0000      	23923.4450    	8.74975       
419.0000      	23866.3484    	8.73477       
420.0000      	23809.5238    	8.72167       
421.0000      	23752.9691    	8.73267       
422.0000      	23696.6825    	8.89351       
423.0000      	23640.6619    	9.01142       
424.0000      	23584.9057    	9.07790       
425.0000      	23529.4118    	9.09740       
426.0000      	23474.1784    	9.08279       
427.0000      	23419.2037    	9.20586       
428.0000      	23364.4860    	9.23579       
429.0000      	23310.0233    	9.38707       
430.0000      	23255.8140    	9.39866       
431.0000      	23201.8561    	9.47567       
432.0000      	23148.1481    	9.58290       
433.0000      	23094.6882    	9.56756       
434.0000      	23041.4747    	9.47437       
435.0000      	22988.5057    	9.51661       
436.0000      	22935.7798    	9.57352       
437.0000      	22883.2952    	9.61059       
438.0000      	22831.0502    	9.62272       
439.0000      	22779.0433    	9.74907       
440.0000      	22727.2727    	9.80378       
441.0000      	22675.7370    	9.90961       
442.0000      	22624.4344    	10.02529      
443.0000      	22573.3634    	10.06798      
444.0000      	22522.5225    	10.08711      
445.0000      	22471.9101    	10.12196      
446.0000      	22421.5247    	10.18822      
447.0000      	22371.3647    	10.24435      
448.0000      	22321.4286    	10.30428      
449.0000      	22271.7149    	10.31144      
450.0000      	22222.2222    	10.33305      
451.0000      	22172.9490    	10.41250      
452.0000      	22123.8938    	10.44258      
453.0000      	22075.0552    	10.53211      
454.0000      	22026.4317    	10.60460      
455.0000      	21978.0220    	10.60399      
456.0000      	21929.8246    	10.68910      
457.0000      	21881.8381    	10.73780      
458.0000      	21834.0611    	10.88085      
459.0000      	21786.4924    	10.90649      
460.0000      	21739.1304    	10.90634      
461.0000      	21691.9740    	10.97877      
462.0000      	21645.0216    	11.03433      
463.0000      	21598.2721    	11.19651      
464.0000      	21551.7241    	11.18966      
465.0000      	21505.3763    	11.20521      
466.0000      	21459.2275    	11.24896      
467.0000      	21413.2762    	11.39964      
468.0000      	21367.5214    	11.48557      
469.0000      	21321.9616    	11.59869      
470.0000      	21276.5957    	11.65624      
471.0000      	21231.4225    	11.79849      
472.0000      	21186.4407    	11.93839      
473.0000      	21141.6490    	12.08641      
474.0000      	21097.0464    	12.19034      
475.0000      	21052.6316    	12.30810      
476.0000      	21008.4034    	12.45849      
477.0000      	20964.3606    	12.58196      
478.0000      	20920.5021    	12.64040      
479.0000      	20876.8267    	12.82139      
480.0000      	20833.3333    	12.97979      
481.0000      	20790.0208    	13.12953      
482.0000      	20746.8880    	13.26377      
483.0000      	20703.9337    	13.43246      
484.0000      	20661.1570    	13.52288      
485.0000      	20618.5567    	13.59558      
486.0000      	20576.1317    	13.70350      
487.0000      	20533.8809    	13.84965      
488.0000      	20491.8033    	14.01033      
489.0000      	20449.8978    	14.16423      
490.0000      	20408.1633    	14.28082      
491.0000      	20366.5988    	14.40576      
492.0000      	20325.2033    	14.46830      
493.0000      	20283.9757    	14.55598      
494.0000      	20242.9150    	14.67751      
495.0000      	20202.0202    	14.78698      
496.0000      	20161.2903    	14.92047      
497.0000      	20120.7243    	15.01922      
498.0000      	20080.3213    	15.07870      
499.0000      	20040.0802    	15.12363      
500.0000      	20000.0000    	15.16442      
501.0000      	19960.0798    	15.19493      
502.0000      	19920.3187    	15.20183      
503.0000      	19880.7157    	15.26699      
504.0000      	19841.2698    	15.33378      
505.0000      	19801.9802    	15.32612      
506.0000      	19762.8458    	15.30261      
507.0000      	19723.8659    	15.20395      
508.0000      	19685.0394    	15.08797      
509.0000      	19646.3654    	14.92367      
510.0000      	19607.8431    	14.82773      
511.0000      	19569.4716    	14.75352      
512.0000      	19531.2500    	14.55278      
513.0000      	19493.1774    	14.45272      
514.0000      	19455.2529    	14.20437      
515.0000      	19417.4757    	13.96775      
516.0000      	19379.8450    	13.66588      
517.0000      	19342.3598    	13.39884      
518.0000      	19305.0193    	13.10361      
519.0000      	19267.8227    	12.97658      
520.0000      	19230.7692    	12.70038      
521.0000      	19193.8580    	12.44706      
522.0000      	19157.0881    	12.20045      
523.0000      	19120.4589    	11.95422      
524.0000      	19083.9695    	11.66670      
525.0000      	19047.6190    	11.35883      
526.0000      	19011.4068    	11.25377      
527.0000      	18975.3321    	11.04681      
528.0000      	18939.3939    	10.84439      
529.0000      	18903.5917    	10.61465      
530.0000      	18867.9245    	10.45320      
531.0000      	18832.3917    	10.32059      
532.0000      	18796.9925    	10.19648      
533.0000      	18761.7261    	10.11612      
534.0000      	18726.5918    	9.98954       
535.0000      	18691.5888    	9.88935       
536.0000      	18656.7164    	9.80803       
537.0000      	18621.9739    	9.72508       
538.0000      	18587.3606    	9.69449       
539.0000      	18552.8757    	9.69596       
540.0000      	18518.5185    	9.64019       
541.0000      	18484.2884    	9.59063       
542.0000      	18450.1845    	9.57858       
543.0000      	18416.2063    	9.61254       
544.0000      	18382.3529    	9.60019       
545.0000      	18348.6239    	9.60096       
546.0000      	18315.0183    	9.55524       
547.0000      	18281.5356    	9.53411       
548.0000      	18248.1752    	9.43157       
549.0000      	18214.9362    	9.35880       
550.0000      	18181.8182    	9.29163       
551.0000      	18148.8203    	9.27590       
552.0000      	18115.9420    	9.18671       
553.0000      	18083.1826    	9.11759       
554.0000      	18050.5415    	8.99928       
555.0000      	18018.0180    	8.84281       
556.0000      	17985.6115    	8.68865       
557.0000      	17953.3214    	8.54269       
558.0000      	17921.1470    	8.47921       
559.0000      	17889.0877    	8.35515       
560.0000      	17857.1429    	8.17550       
561.0000      	17825.3119    	8.00489       
562.0000      	17793.5943    	7.87222       
563.0000      	17761.9893    	7.77196       
564.0000      	17730.4965    	7.70698       
565.0000      	17699.1150    	7.61584       
566.0000      	17667.8445    	7.53939       
567.0000      	17636.6843    	7.46018       
568.0000      	17605.6338    	7.35104       
569.0000      	17574.6924    	7.31990       
570.0000      	17543.8596    	7.34282       
571.0000      	17513.1349    	7.42823       
572.0000      	17482.5175    	7.47365       
573.0000      	17452.0070    	7.51140       
574.0000      	17421.6028    	7.57805       
575.0000      	17391.3043    	7.63166       
576.0000      	17361.1111    	7.73890       
577.0000      	17331.0225    	7.87257       
578.0000      	17301.0381    	8.03243       
579.0000      	17271.1572    	8.21320       
580.0000      	17241.3793    	8.40350       
581.0000      	17211.7040    	8.49897       
582.0000      	17182.1306    	8.71032       
583.0000      	17152.6587    	8.93158       
584.0000      	17123.2877    	9.22618       
585.0000      	17094.0171    	9.47116       
586.0000      	17064.8464    	9.69956       
587.0000      	17035.7751    	9.79553       
588.0000      	17006.8027    	10.02034      
589.0000      	16977.9287    	10.23330      
590.0000      	16949.1525    	10.48726      
591.0000      	16920.4738    	10.72561      
592.0000      	16891.8919    	10.87395      
593.0000      	16863.4064    	10.91769      
594.0000      	16835.0168    	11.04735      
595.0000      	16806.7227    	11.16892      
596.0000      	16778.5235    	11.27569      
597.0000      	16750.4188    	11.33281      
598.0000      	16722.4080    	11.40926      
599.0000      	16694.4908    	11.44207      
600.0000      	16666.6667    	11.53877      
601.0000      	16638.9351    	11.57292      
602.0000      	16611.2957    	11.60053      
603.0000      	16583.7479    	11.58279      
604.0000      	16556.2914    	11.56534      
605.0000      	16528.9256    	11.60234      
606.0000      	16501.6502    	11.64291      
607.0000      	16474.4646    	11.63824      
608.0000      	16447.3684    	11.61448      
609.0000      	16420.3612    	11.57223      
610.0000      	16393.4426    	11.56484      
611.0000      	16366.6121    	11.54839      
612.0000      	16339.8693    	11.55400      
613.0000      	16313.2137    	11.52691      
614.0000      	16286.6450    	11.57964      
615.0000      	16260.1626    	11.60396      
616.0000      	16233.7662    	11.63371      
617.0000      	16207.4554    	11.65035      
618.0000      	16181.2298    	11.63682      
619.0000      	16155.0889    	11.60054      
620.0000      	16129.0323    	11.62034      
621.0000      	16103.0596    	11.61933      
622.0000      	16077.1704    	11.62511      
623.0000      	16051.3644    	11.68253      
624.0000      	16025.6410    	11.72264      
625.0000      	16000.0000    	11.74532      
626.0000      	15974.4409    	11.75285      
627.0000      	15948.9633    	11.74479      
628.0000      	15923.5669    	11.81705      
629.0000      	15898.2512    	11.81967      
630.0000      	15873.0159    	11.83200      
631.0000      	15847.8605    	11.85750      
632.0000      	15822.7848    	11.85896      
633.0000      	15797.7883    	11.88810      
634.0000      	15772.8707    	11.90951      
635.0000      	15748.0315    	11.94881      
636.0000      	15723.2704    	11.91656      
637.0000      	15698.5871    	11.90088      
638.0000      	15673.9812    	11.92599      
639.0000      	15649.4523    	11.96752      
640.0000      	15625.0000    	12.11564      
641.0000      	15600.6240    	12.17530      
642.0000      	15576.3240    	12.20484      
643.0000      	15552.0995    	12.23139      
644.0000      	15527.9503    	12.30294      
645.0000      	15503.8760    	12.36033      
646.0000      	15479.8762    	12.47973      
647.0000      	15455.9505    	12.51719      
648.0000      	15432.0988    	12.65142      
649.0000      	15408.3205    	12.68835      
650.0000      	15384.6154    	12.76918      
651.0000      	15360.9831    	12.86834      
652.0000      	15337.4233    	12.96428      
653.0000      	15313.9357    	13.00280      
654.0000      	15290.5199    	13.12574      
655.0000      	15267.1756    	13.22937      
656.0000      	15243.9024    	13.30113      
657.0000      	15220.7002    	13.41680      
658.0000      	15197.5684    	13.46868      
659.0000      	15174.5068    	13.57488      
660.0000      	15151.5152    	13.66144      
661.0000      	15128.5930    	13.70067      
662.0000      	15105.7402    	13.81555      
663.0000      	15082.9563    	13.85802      
664.0000      	15060.2410    	14.00389      
665.0000      	15037.5940    	14.00578      
666.0000      	15015.0150    	14.05667      
667.0000      	14992.5037    	14.15164      
668.0000      	14970.0599    	14.21062      
669.0000      	14947.6831    	14.29740      
670.0000      	14925.3731    	14.33442      
671.0000      	14903.1297    	14.34392      
672.0000      	14880.9524    	14.26077      
673.0000      	14858.8410    	14.25285      
674.0000      	14836.7953    	14.29691      
675.0000      	14814.8148    	14.31755      
676.0000      	14792.8994    	14.24826      
677.0000      	14771.0487    	14.21934      
678.0000      	14749.2625    	14.21165      
679.0000      	14727.5405    	14.16809      
680.0000      	14705.8824    	14.10330      
681.0000      	14684.2878    	14.03465      
682.0000      	14662.7566    	13.96664      
683.0000      	14641.2884    	13.97287      
684.0000      	14619.8830    	13.96934      
685.0000      	14598.5401    	13.92016      
686.0000      	14577.2595    	13.92155      
687.0000      	14556.0408    	13.94879      
688.0000      	14534.8837    	13.89195      
689.0000      	14513.7881    	13.71017      
690.0000      	14492.7536    	13.65227      
691.0000      	14471.7800    	13.57425      
692.0000      	14450.8671    	13.58282      
693.0000      	14430.0144    	13.56152      
694.0000      	14409.2219    	13.58277      
695.0000      	14388.4892    	13.48018      
696.0000      	14367.8161    	13.33214      
697.0000      	14347.2023    	13.18357      
698.0000      	14326.6476    	13.16990      
699.0000      	14306.1516    	13.21038      
700.0000      	14285.7143    	13.12262      
701.0000      	14265.3352    	13.03141      
702.0000      	14245.0142    	12.93950      
703.0000      	14224.7511    	12.93328      
704.0000      	14204.5455    	12.82991      
705.0000      	14184.3972    	12.83509      
706.0000      	14164.3059    	12.79792      
707.0000      	14144.2716    	12.70666      
708.0000      	14124.2938    	12.64705      
709.0000      	14104.3724    	12.54795      
710.0000      	14084.5070    	12.46090      
711.0000      	14064.6976    	12.38025      
712.0000      	14044.9438    	12.45960      
713.0000      	14025.2454    	12.49044      
714.0000      	14005.6022    	12.39261      
715.0000      	13986.0140    	12.28661      
716.0000      	13966.4804    	12.31464      
717.0000      	13947.0014    	12.38649      
718.0000      	13927.5766    	12.47808      
719.0000      	13908.2058    	12.64230      
720.0000      	13888.8889    	12.78656      
721.0000      	13869.6255    	13.02896      
722.0000      	13850.4155    	13.11280      
723.0000      	13831.2586    	13.19529      
724.0000      	13812.1547    	13.31296      
725.0000      	13793.1034    	13.30089      
726.0000      	13774.1047    	13.39123      
727.0000      	13755.1582    	13.64345      
728.0000      	13736.2637    	13.79226      
729.0000      	13717.4211    	13.90512      
730.0000      	13698.6301    	13.98819      
731.0000      	13679.8906    	14.26705      
732.0000      	13661.2022    	14.35752      
733.0000      	13642.5648    	14.58203      
734.0000      	13623.9782    	14.74724      
735.0000      	13605.4422    	15.02171      
736.0000      	13586.9565    	15.15759      
737.0000      	13568.5210    	15.30715      
738.0000      	13550.1355    	15.66302      
739.0000      	13531.7997    	16.09482      
740.0000      	13513.5135    	16.48817      
741.0000      	13495.2767    	16.94331      
742.0000      	13477.0889    	17.09887      
743.0000      	13458.9502    	17.41871      
744.0000      	13440.8602    	17.70786      
745.0000      	13422.8188    	18.27400      
746.0000      	13404.8257    	18.99626      
747.0000      	13386.8809    	19.29338      
748.0000      	13368.9840    	19.88642      
749.0000      	13351.1348    	20.51282      
750.0000      	13333.3333    	21.21717      
751.0000      	13315.5792    	21.60439      
752.0000      	13297.8723    	22.37735      
753.0000      	13280.2125    	23.14279      
754.0000      	13262.5995    	23.72184      
755.0000      	13245.0331    	24.49265      
756.0000      	13227.5132    	24.81476      
757.0000      	13210.0396    	25.72253      
758.0000      	13192.6121    	26.49538      
759.0000      	13175.2306    	27.26602      
760.0000      	13157.8947    	28.01890      
761.0000      	13140.6045    	28.38846      
762.0000      	13123.3596    	29.20555      
763.0000      	13106.1599    	29.76628      
764.0000      	13089.0052    	30.10650      
765.0000      	13071.8954    	30.34581      
766.0000      	13054.8303    	30.82393      
767.0000      	13037.8096    	31.14203      
768.0000      	13020.8333    	31.48198      
769.0000      	13003.9012    	31.94940      
770.0000      	12987.0130    	32.25746      
771.0000      	12970.1686    	32.81798      
772.0000      	12953.3679    	33.33416      
773.0000      	12936.6106    	33.67217      
774.0000      	12919.8966    	33.85594      
775.0000      	12903.2258    	34.17219      
776.0000      	12886.5979    	34.56308      
777.0000      	12870.0129    	34.74833      
778.0000      	12853.4704    	34.51889      
779.0000      	12836.9705    	34.49381      
780.0000      	12820.5128    	34.68284      
781.0000      	12804.0973    	34.84652      
782.0000      	12787.7238    	35.07479      
783.0000      	12771.3921    	35.24183      
784.0000      	12755.1020    	35.33054      
785.0000      	12738.8535    	35.26247      
786.0000      	12722.6463    	35.19431      
787.0000      	12706.4803    	35.60303      
788.0000      	12690.3553    	35.76652      
789.0000      	12674.2712    	35.77771      
790.0000      	12658.2278    	35.57981      
791.0000      	12642.2250    	35.33476      
792.0000      	12626.2626    	35.48136      
793.0000      	12610.3405    	35.66771      
794.0000      	12594.4584    	36.05368      
795.0000      	12578.6164    	36.34044      
796.0000      	12562.8141    	36.12669      
797.0000      	12547.0514    	36.04500      
798.0000      	12531.3283    	35.61264      
799.0000      	12515.6446    	35.45673      
800.0000      	12500.0000    	35.70863      
