Unit Serial No : 240-IM0P2424-EU
Integration Time : 10 ms
Time Average: 10
Binning Average: 2
FFT Smoothing: 0%
Project Name : RPS900-R 
Sample Name :  SM240-IMOP2424-EU
Measurement No : 1
Measurement Time : 06/03/2019   15:03:55

Wavelength(nm)	Wavenumber(1/cm)	Transmittance(%)
460.0000      	21739.1304    	34.13543      
461.0000      	21691.9740    	34.25847      
462.0000      	21645.0216    	34.27883      
463.0000      	21598.2721    	34.39882      
464.0000      	21551.7241    	34.57095      
465.0000      	21505.3763    	34.85244      
466.0000      	21459.2275    	34.97404      
467.0000      	21413.2762    	35.12492      
468.0000      	21367.5214    	35.31568      
469.0000      	21321.9616    	35.57425      
470.0000      	21276.5957    	35.74198      
471.0000      	21231.4225    	36.08339      
472.0000      	21186.4407    	36.36208      
473.0000      	21141.6490    	36.58044      
474.0000      	21097.0464    	36.92872      
475.0000      	21052.6316    	37.26447      
476.0000      	21008.4034    	37.52188      
477.0000      	20964.3606    	37.75248      
478.0000      	20920.5021    	37.89251      
479.0000      	20876.8267    	38.28969      
480.0000      	20833.3333    	38.64947      
481.0000      	20790.0208    	38.95053      
482.0000      	20746.8880    	39.23209      
483.0000      	20703.9337    	39.52911      
484.0000      	20661.1570    	39.75315      
485.0000      	20618.5567    	39.87160      
486.0000      	20576.1317    	40.13247      
487.0000      	20533.8809    	40.45223      
488.0000      	20491.8033    	40.76931      
489.0000      	20449.8978    	41.10385      
490.0000      	20408.1633    	41.41618      
491.0000      	20366.5988    	41.71815      
492.0000      	20325.2033    	41.92013      
493.0000      	20283.9757    	42.19300      
494.0000      	20242.9150    	42.43105      
495.0000      	20202.0202    	42.59092      
496.0000      	20161.2903    	42.86532      
497.0000      	20120.7243    	43.09543      
498.0000      	20080.3213    	43.33551      
499.0000      	20040.0802    	43.42564      
500.0000      	20000.0000    	43.57319      
501.0000      	19960.0798    	43.62310      
502.0000      	19920.3187    	43.68174      
503.0000      	19880.7157    	43.76577      
504.0000      	19841.2698    	43.85964      
505.0000      	19801.9802    	43.84048      
506.0000      	19762.8458    	43.75801      
507.0000      	19723.8659    	43.57444      
508.0000      	19685.0394    	43.37539      
509.0000      	19646.3654    	43.18709      
510.0000      	19607.8431    	42.87051      
511.0000      	19569.4716    	42.55307      
512.0000      	19531.2500    	42.06860      
513.0000      	19493.1774    	41.79989      
514.0000      	19455.2529    	41.27430      
515.0000      	19417.4757    	40.75349      
516.0000      	19379.8450    	40.25512      
517.0000      	19342.3598    	39.57536      
518.0000      	19305.0193    	38.88559      
519.0000      	19267.8227    	38.55350      
520.0000      	19230.7692    	37.94757      
521.0000      	19193.8580    	37.27663      
522.0000      	19157.0881    	36.63088      
523.0000      	19120.4589    	36.00726      
524.0000      	19083.9695    	35.37038      
525.0000      	19047.6190    	34.67742      
526.0000      	19011.4068    	34.40944      
527.0000      	18975.3321    	33.91096      
528.0000      	18939.3939    	33.45271      
529.0000      	18903.5917    	32.99969      
530.0000      	18867.9245    	32.56047      
531.0000      	18832.3917    	32.14434      
532.0000      	18796.9925    	31.83613      
533.0000      	18761.7261    	31.71171      
534.0000      	18726.5918    	31.50650      
535.0000      	18691.5888    	31.25067      
536.0000      	18656.7164    	31.02484      
537.0000      	18621.9739    	30.88217      
538.0000      	18587.3606    	30.81257      
539.0000      	18552.8757    	30.77085      
540.0000      	18518.5185    	30.70191      
541.0000      	18484.2884    	30.59108      
542.0000      	18450.1845    	30.59599      
543.0000      	18416.2063    	30.64076      
544.0000      	18382.3529    	30.64952      
545.0000      	18348.6239    	30.59597      
546.0000      	18315.0183    	30.51158      
547.0000      	18281.5356    	30.50480      
548.0000      	18248.1752    	30.51466      
549.0000      	18214.9362    	30.40631      
550.0000      	18181.8182    	30.22213      
551.0000      	18148.8203    	30.09420      
552.0000      	18115.9420    	29.84456      
553.0000      	18083.1826    	29.58647      
554.0000      	18050.5415    	29.34369      
555.0000      	18018.0180    	28.97491      
556.0000      	17985.6115    	28.53491      
557.0000      	17953.3214    	28.04680      
558.0000      	17921.1470    	27.83206      
559.0000      	17889.0877    	27.38155      
560.0000      	17857.1429    	26.96435      
561.0000      	17825.3119    	26.57769      
562.0000      	17793.5943    	26.23610      
563.0000      	17761.9893    	25.85312      
564.0000      	17730.4965    	25.66556      
565.0000      	17699.1150    	25.32421      
566.0000      	17667.8445    	25.08284      
567.0000      	17636.6843    	24.86203      
568.0000      	17605.6338    	24.73887      
569.0000      	17574.6924    	24.66544      
570.0000      	17543.8596    	24.63704      
571.0000      	17513.1349    	24.60523      
572.0000      	17482.5175    	24.67711      
573.0000      	17452.0070    	24.88247      
574.0000      	17421.6028    	25.18562      
575.0000      	17391.3043    	25.33804      
576.0000      	17361.1111    	25.63021      
577.0000      	17331.0225    	26.01247      
578.0000      	17301.0381    	26.52201      
579.0000      	17271.1572    	27.10920      
