Unit Serial No : 240-IM0P2424-EU
Integration Time : 10 ms
Time Average: 10
Binning Average: 2
FFT Smoothing: 0%
Project Name : RPS900-R 
Sample Name :  SM240-IMOP2424-EU
Measurement No : 1
Measurement Time : 06/03/2019   16:43:55

Wavelength(nm)	Wavenumber(1/cm)	Transmittance(%)
300.0000      	33333.3333    	15.40469      
301.0000      	33222.5914    	14.51638      
302.0000      	33112.5828    	14.54112      
303.0000      	33003.3003    	14.67685      
304.0000      	32894.7368    	14.48688      
305.0000      	32786.8852    	13.38346      
306.0000      	32679.7386    	12.79734      
307.0000      	32573.2899    	12.31956      
308.0000      	32467.5325    	12.50864      
309.0000      	32362.4595    	12.25667      
310.0000      	32258.0645    	11.31224      
311.0000      	32154.3408    	11.04821      
312.0000      	32051.2821    	10.47982      
313.0000      	31948.8818    	11.31215      
314.0000      	31847.1338    	11.68808      
315.0000      	31746.0317    	11.37644      
316.0000      	31645.5696    	10.45464      
317.0000      	31545.7413    	10.07521      
318.0000      	31446.5409    	9.97822       
319.0000      	31347.9624    	9.76417       
320.0000      	31250.0000    	9.70370       
321.0000      	31152.6480    	9.26703       
322.0000      	31055.9006    	8.76574       
323.0000      	30959.7523    	9.10641       
324.0000      	30864.1975    	9.53859       
325.0000      	30769.2308    	9.05092       
326.0000      	30674.8466    	8.73109       
327.0000      	30581.0398    	8.09602       
328.0000      	30487.8049    	8.27172       
329.0000      	30395.1368    	8.71227       
330.0000      	30303.0303    	8.93412       
331.0000      	30211.4804    	8.88094       
332.0000      	30120.4819    	8.52217       
333.0000      	30030.0300    	8.17030       
334.0000      	29940.1198    	8.00714       
335.0000      	29850.7463    	8.46380       
336.0000      	29761.9048    	8.74020       
337.0000      	29673.5905    	8.60240       
338.0000      	29585.7988    	8.74233       
339.0000      	29498.5251    	8.83890       
340.0000      	29411.7647    	9.19960       
341.0000      	29325.5132    	8.90588       
342.0000      	29239.7661    	9.09042       
343.0000      	29154.5190    	9.00679       
344.0000      	29069.7674    	9.15431       
345.0000      	28985.5072    	9.55768       
346.0000      	28901.7341    	9.78092       
347.0000      	28818.4438    	9.96734       
348.0000      	28735.6322    	9.74659       
349.0000      	28653.2951    	9.73046       
350.0000      	28571.4286    	9.62354       
351.0000      	28490.0285    	10.15976      
352.0000      	28409.0909    	10.39946      
353.0000      	28328.6119    	10.65305      
354.0000      	28248.5876    	10.55526      
355.0000      	28169.0141    	10.66929      
356.0000      	28089.8876    	11.13947      
357.0000      	28011.2045    	11.67158      
358.0000      	27932.9609    	11.98834      
359.0000      	27855.1532    	12.29543      
360.0000      	27777.7778    	12.58704      
361.0000      	27700.8310    	13.01147      
362.0000      	27624.3094    	13.24329      
363.0000      	27548.2094    	13.70819      
364.0000      	27472.5275    	13.97952      
365.0000      	27397.2603    	14.32984      
366.0000      	27322.4044    	14.72246      
367.0000      	27247.9564    	14.89518      
368.0000      	27173.9130    	15.18749      
369.0000      	27100.2710    	15.57861      
370.0000      	27027.0270    	15.92496      
371.0000      	26954.1779    	16.02551      
372.0000      	26881.7204    	16.28236      
373.0000      	26809.6515    	16.78372      
374.0000      	26737.9679    	17.31137      
375.0000      	26666.6667    	17.69479      
376.0000      	26595.7447    	18.01494      
377.0000      	26525.1989    	18.55326      
378.0000      	26455.0265    	19.19066      
379.0000      	26385.2243    	19.89192      
380.0000      	26315.7895    	20.61467      
381.0000      	26246.7192    	21.16057      
382.0000      	26178.0105    	21.35835      
383.0000      	26109.6606    	21.85757      
384.0000      	26041.6667    	22.61408      
385.0000      	25974.0260    	23.39188      
386.0000      	25906.7358    	24.01208      
387.0000      	25839.7933    	24.45582      
388.0000      	25773.1959    	25.02803      
389.0000      	25706.9409    	25.42010      
390.0000      	25641.0256    	25.93199      
391.0000      	25575.4476    	26.59205      
392.0000      	25510.2041    	26.82672      
393.0000      	25445.2926    	27.25961      
394.0000      	25380.7107    	27.93361      
395.0000      	25316.4557    	28.84084      
396.0000      	25252.5253    	29.73509      
397.0000      	25188.9169    	30.40337      
398.0000      	25125.6281    	31.14377      
399.0000      	25062.6566    	31.95074      
400.0000      	25000.0000    	32.94399      
401.0000      	24937.6559    	34.11156      
402.0000      	24875.6219    	34.68287      
403.0000      	24813.8958    	36.00822      
404.0000      	24752.4752    	37.31051      
405.0000      	24691.3580    	38.69728      
406.0000      	24630.5419    	40.46153      
407.0000      	24570.0246    	42.32795      
408.0000      	24509.8039    	43.93016      
409.0000      	24449.8778    	45.30045      
410.0000      	24390.2439    	47.07729      
411.0000      	24330.9002    	49.19330      
412.0000      	24271.8447    	50.18270      
413.0000      	24213.0751    	51.92555      
414.0000      	24154.5894    	53.27357      
415.0000      	24096.3855    	54.68585      
416.0000      	24038.4615    	55.93508      
417.0000      	23980.8153    	57.12545      
418.0000      	23923.4450    	57.99833      
419.0000      	23866.3484    	58.54748      
420.0000      	23809.5238    	59.12378      
421.0000      	23752.9691    	59.52214      
422.0000      	23696.6825    	60.27556      
423.0000      	23640.6619    	61.02269      
424.0000      	23584.9057    	61.53065      
425.0000      	23529.4118    	61.85786      
426.0000      	23474.1784    	61.97693      
427.0000      	23419.2037    	62.58497      
428.0000      	23364.4860    	63.11739      
429.0000      	23310.0233    	63.79623      
430.0000      	23255.8140    	64.07520      
431.0000      	23201.8561    	64.78976      
432.0000      	23148.1481    	65.41725      
433.0000      	23094.6882    	65.96822      
434.0000      	23041.4747    	66.51888      
435.0000      	22988.5057    	67.00616      
436.0000      	22935.7798    	67.22321      
437.0000      	22883.2952    	67.40588      
438.0000      	22831.0502    	67.52657      
439.0000      	22779.0433    	67.82883      
440.0000      	22727.2727    	67.93790      
441.0000      	22675.7370    	67.97294      
442.0000      	22624.4344    	67.86180      
443.0000      	22573.3634    	67.77876      
444.0000      	22522.5225    	67.60591      
445.0000      	22471.9101    	67.34411      
446.0000      	22421.5247    	67.15937      
447.0000      	22371.3647    	66.68176      
448.0000      	22321.4286    	66.13882      
449.0000      	22271.7149    	65.58347      
450.0000      	22222.2222    	65.13976      
451.0000      	22172.9490    	64.96336      
452.0000      	22123.8938    	64.87127      
453.0000      	22075.0552    	64.82068      
454.0000      	22026.4317    	64.60185      
455.0000      	21978.0220    	64.42714      
456.0000      	21929.8246    	64.06704      
457.0000      	21881.8381    	63.99445      
458.0000      	21834.0611    	64.08003      
459.0000      	21786.4924    	64.01160      
460.0000      	21739.1304    	63.91173      
