Unit Serial No : 240-IM0P2424-EU
Integration Time : 10 ms
Time Average: 10
Binning Average: 2
FFT Smoothing: 0%
Project Name : RPS900-R 
Sample Name :  SM240-IMOP2424-EU
Measurement No : 1
Measurement Time : 06/03/2019   16:44:30

Wavelength(nm)	Wavenumber(1/cm)	Transmittance(%)
300.0000      	33333.3333    	17.82792      
301.0000      	33222.5914    	18.48393      
302.0000      	33112.5828    	18.26891      
303.0000      	33003.3003    	17.34379      
304.0000      	32894.7368    	16.46695      
305.0000      	32786.8852    	16.25699      
306.0000      	32679.7386    	15.65518      
307.0000      	32573.2899    	15.00998      
308.0000      	32467.5325    	13.96382      
309.0000      	32362.4595    	13.95561      
310.0000      	32258.0645    	14.06584      
311.0000      	32154.3408    	13.98764      
312.0000      	32051.2821    	12.66581      
313.0000      	31948.8818    	12.41892      
314.0000      	31847.1338    	12.09445      
315.0000      	31746.0317    	11.93461      
316.0000      	31645.5696    	12.15494      
317.0000      	31545.7413    	12.05610      
318.0000      	31446.5409    	11.87235      
319.0000      	31347.9624    	10.82484      
320.0000      	31250.0000    	10.27174      
321.0000      	31152.6480    	10.14829      
322.0000      	31055.9006    	10.71655      
323.0000      	30959.7523    	11.41628      
324.0000      	30864.1975    	11.20655      
325.0000      	30769.2308    	10.25174      
326.0000      	30674.8466    	9.78398       
327.0000      	30581.0398    	9.60091       
328.0000      	30487.8049    	9.70054       
329.0000      	30395.1368    	9.81495       
330.0000      	30303.0303    	9.48040       
331.0000      	30211.4804    	9.65581       
332.0000      	30120.4819    	9.86165       
333.0000      	30030.0300    	9.67720       
334.0000      	29940.1198    	9.38269       
335.0000      	29850.7463    	9.33777       
336.0000      	29761.9048    	9.34222       
337.0000      	29673.5905    	9.22454       
338.0000      	29585.7988    	9.72380       
339.0000      	29498.5251    	9.79319       
340.0000      	29411.7647    	9.88075       
341.0000      	29325.5132    	9.72263       
342.0000      	29239.7661    	10.10046      
343.0000      	29154.5190    	9.95349       
344.0000      	29069.7674    	10.03731      
345.0000      	28985.5072    	10.25501      
346.0000      	28901.7341    	10.24023      
347.0000      	28818.4438    	10.35196      
348.0000      	28735.6322    	10.30592      
349.0000      	28653.2951    	10.55596      
350.0000      	28571.4286    	10.84072      
351.0000      	28490.0285    	11.43167      
352.0000      	28409.0909    	11.40506      
353.0000      	28328.6119    	11.55732      
354.0000      	28248.5876    	11.77577      
355.0000      	28169.0141    	12.18963      
356.0000      	28089.8876    	12.45600      
357.0000      	28011.2045    	12.81692      
358.0000      	27932.9609    	13.24522      
359.0000      	27855.1532    	13.43934      
360.0000      	27777.7778    	13.93345      
361.0000      	27700.8310    	14.50243      
362.0000      	27624.3094    	14.93828      
363.0000      	27548.2094    	15.31172      
364.0000      	27472.5275    	15.42208      
365.0000      	27397.2603    	15.81893      
366.0000      	27322.4044    	16.38793      
367.0000      	27247.9564    	16.58738      
368.0000      	27173.9130    	16.98807      
369.0000      	27100.2710    	17.45771      
370.0000      	27027.0270    	17.96984      
371.0000      	26954.1779    	18.04869      
372.0000      	26881.7204    	18.28983      
373.0000      	26809.6515    	18.68915      
374.0000      	26737.9679    	19.13696      
375.0000      	26666.6667    	19.52017      
376.0000      	26595.7447    	20.05700      
377.0000      	26525.1989    	21.10445      
378.0000      	26455.0265    	21.92768      
379.0000      	26385.2243    	22.44368      
380.0000      	26315.7895    	23.02721      
381.0000      	26246.7192    	23.79521      
382.0000      	26178.0105    	24.12502      
383.0000      	26109.6606    	24.76175      
384.0000      	26041.6667    	25.35464      
385.0000      	25974.0260    	26.01254      
386.0000      	25906.7358    	26.64398      
387.0000      	25839.7933    	27.19500      
388.0000      	25773.1959    	27.94105      
389.0000      	25706.9409    	28.52595      
390.0000      	25641.0256    	29.23419      
391.0000      	25575.4476    	29.88553      
392.0000      	25510.2041    	30.23036      
393.0000      	25445.2926    	30.84515      
394.0000      	25380.7107    	31.62360      
395.0000      	25316.4557    	32.33804      
396.0000      	25252.5253    	33.07900      
397.0000      	25188.9169    	33.85963      
398.0000      	25125.6281    	34.83020      
399.0000      	25062.6566    	35.97316      
400.0000      	25000.0000    	37.07164      
401.0000      	24937.6559    	38.15974      
402.0000      	24875.6219    	38.71554      
403.0000      	24813.8958    	40.14702      
404.0000      	24752.4752    	41.79902      
405.0000      	24691.3580    	43.52335      
406.0000      	24630.5419    	45.08807      
407.0000      	24570.0246    	46.92195      
408.0000      	24509.8039    	48.87041      
409.0000      	24449.8778    	50.94012      
410.0000      	24390.2439    	53.12143      
411.0000      	24330.9002    	55.37951      
412.0000      	24271.8447    	56.46797      
413.0000      	24213.0751    	58.47169      
414.0000      	24154.5894    	60.11506      
415.0000      	24096.3855    	61.68680      
416.0000      	24038.4615    	63.15138      
417.0000      	23980.8153    	64.41947      
418.0000      	23923.4450    	65.37540      
419.0000      	23866.3484    	65.98357      
420.0000      	23809.5238    	66.60737      
421.0000      	23752.9691    	67.04719      
422.0000      	23696.6825    	67.94859      
423.0000      	23640.6619    	68.69375      
424.0000      	23584.9057    	69.23098      
425.0000      	23529.4118    	69.98170      
426.0000      	23474.1784    	70.44122      
427.0000      	23419.2037    	71.16786      
428.0000      	23364.4860    	71.48855      
429.0000      	23310.0233    	71.85990      
430.0000      	23255.8140    	72.11474      
431.0000      	23201.8561    	72.91251      
432.0000      	23148.1481    	73.93252      
433.0000      	23094.6882    	74.88546      
434.0000      	23041.4747    	75.51093      
435.0000      	22988.5057    	76.04457      
436.0000      	22935.7798    	76.29569      
437.0000      	22883.2952    	76.55181      
438.0000      	22831.0502    	76.65302      
439.0000      	22779.0433    	77.08717      
440.0000      	22727.2727    	77.45389      
441.0000      	22675.7370    	77.46624      
442.0000      	22624.4344    	77.30264      
443.0000      	22573.3634    	77.21645      
444.0000      	22522.5225    	77.17849      
445.0000      	22471.9101    	76.99004      
446.0000      	22421.5247    	76.76501      
447.0000      	22371.3647    	76.19431      
448.0000      	22321.4286    	75.47198      
449.0000      	22271.7149    	74.81938      
450.0000      	22222.2222    	74.29100      
451.0000      	22172.9490    	74.18018      
452.0000      	22123.8938    	74.12602      
453.0000      	22075.0552    	74.05492      
454.0000      	22026.4317    	73.83563      
455.0000      	21978.0220    	73.73982      
456.0000      	21929.8246    	73.49410      
457.0000      	21881.8381    	73.25003      
458.0000      	21834.0611    	73.08846      
459.0000      	21786.4924    	73.11790      
460.0000      	21739.1304    	73.02348      
461.0000      	21691.9740    	72.93331      
462.0000      	21645.0216    	72.86028      
463.0000      	21598.2721    	72.72626      
464.0000      	21551.7241    	72.65909      
465.0000      	21505.3763    	72.60855      
466.0000      	21459.2275    	72.51489      
467.0000      	21413.2762    	72.44015      
468.0000      	21367.5214    	72.49908      
469.0000      	21321.9616    	72.56728      
470.0000      	21276.5957    	72.67413      
471.0000      	21231.4225    	72.89323      
472.0000      	21186.4407    	73.12822      
473.0000      	21141.6490    	73.17118      
474.0000      	21097.0464    	73.05907      
475.0000      	21052.6316    	73.15189      
476.0000      	21008.4034    	73.31259      
477.0000      	20964.3606    	73.38846      
478.0000      	20920.5021    	73.32883      
479.0000      	20876.8267    	73.31242      
480.0000      	20833.3333    	73.18100      
481.0000      	20790.0208    	73.04181      
482.0000      	20746.8880    	72.94448      
483.0000      	20703.9337    	73.03885      
484.0000      	20661.1570    	73.08929      
485.0000      	20618.5567    	73.13881      
486.0000      	20576.1317    	73.16429      
487.0000      	20533.8809    	73.12779      
488.0000      	20491.8033    	73.20667      
489.0000      	20449.8978    	73.24587      
490.0000      	20408.1633    	73.17000      
491.0000      	20366.5988    	73.10097      
492.0000      	20325.2033    	73.12799      
493.0000      	20283.9757    	73.22694      
494.0000      	20242.9150    	73.37935      
495.0000      	20202.0202    	73.42743      
496.0000      	20161.2903    	73.49239      
497.0000      	20120.7243    	73.53494      
498.0000      	20080.3213    	73.59840      
499.0000      	20040.0802    	73.60467      
500.0000      	20000.0000    	73.64191      
501.0000      	19960.0798    	73.65765      
502.0000      	19920.3187    	73.65469      
503.0000      	19880.7157    	73.56548      
504.0000      	19841.2698    	73.51291      
505.0000      	19801.9802    	73.40253      
506.0000      	19762.8458    	73.34758      
507.0000      	19723.8659    	73.23364      
508.0000      	19685.0394    	73.05025      
509.0000      	19646.3654    	72.78898      
510.0000      	19607.8431    	72.60163      
511.0000      	19569.4716    	72.49154      
512.0000      	19531.2500    	72.21712      
513.0000      	19493.1774    	72.09280      
514.0000      	19455.2529    	71.84328      
515.0000      	19417.4757    	71.60182      
516.0000      	19379.8450    	71.27878      
517.0000      	19342.3598    	70.88788      
518.0000      	19305.0193    	70.46046      
519.0000      	19267.8227    	70.32111      
520.0000      	19230.7692    	70.01750      
521.0000      	19193.8580    	69.78496      
522.0000      	19157.0881    	69.42785      
523.0000      	19120.4589    	69.07829      
524.0000      	19083.9695    	68.67303      
525.0000      	19047.6190    	68.40665      
526.0000      	19011.4068    	68.25511      
527.0000      	18975.3321    	67.91310      
528.0000      	18939.3939    	67.54343      
529.0000      	18903.5917    	67.36019      
530.0000      	18867.9245    	67.19621      
531.0000      	18832.3917    	67.00981      
532.0000      	18796.9925    	66.89713      
533.0000      	18761.7261    	66.84899      
534.0000      	18726.5918    	66.66595      
535.0000      	18691.5888    	66.50047      
536.0000      	18656.7164    	66.36641      
537.0000      	18621.9739    	66.24627      
538.0000      	18587.3606    	66.11095      
539.0000      	18552.8757    	66.11366      
540.0000      	18518.5185    	66.11486      
541.0000      	18484.2884    	66.08136      
542.0000      	18450.1845    	65.94331      
543.0000      	18416.2063    	65.83256      
544.0000      	18382.3529    	65.77996      
545.0000      	18348.6239    	65.74135      
546.0000      	18315.0183    	65.63564      
547.0000      	18281.5356    	65.48279      
548.0000      	18248.1752    	65.31852      
549.0000      	18214.9362    	65.18519      
550.0000      	18181.8182    	65.09203      
551.0000      	18148.8203    	65.02056      
552.0000      	18115.9420    	64.76263      
553.0000      	18083.1826    	64.46682      
554.0000      	18050.5415    	64.17745      
555.0000      	18018.0180    	63.90894      
556.0000      	17985.6115    	63.56503      
557.0000      	17953.3214    	63.16579      
558.0000      	17921.1470    	62.95967      
559.0000      	17889.0877    	62.48687      
560.0000      	17857.1429    	62.04112      
561.0000      	17825.3119    	61.58286      
562.0000      	17793.5943    	61.15841      
563.0000      	17761.9893    	60.68882      
564.0000      	17730.4965    	60.47700      
565.0000      	17699.1150    	60.06599      
566.0000      	17667.8445    	59.68051      
567.0000      	17636.6843    	59.36805      
568.0000      	17605.6338    	59.14220      
569.0000      	17574.6924    	58.90788      
570.0000      	17543.8596    	58.81617      
571.0000      	17513.1349    	58.65315      
572.0000      	17482.5175    	58.65219      
573.0000      	17452.0070    	58.76049      
574.0000      	17421.6028    	58.99812      
575.0000      	17391.3043    	59.16787      
576.0000      	17361.1111    	59.49906      
577.0000      	17331.0225    	59.93399      
578.0000      	17301.0381    	60.37574      
579.0000      	17271.1572    	60.98289      
580.0000      	17241.3793    	61.72218      
581.0000      	17211.7040    	62.10152      
582.0000      	17182.1306    	62.81741      
583.0000      	17152.6587    	63.47715      
584.0000      	17123.2877    	64.13221      
585.0000      	17094.0171    	64.68155      
586.0000      	17064.8464    	65.27139      
587.0000      	17035.7751    	65.49329      
588.0000      	17006.8027    	65.99840      
589.0000      	16977.9287    	66.41045      
590.0000      	16949.1525    	66.81537      
591.0000      	16920.4738    	67.23060      
592.0000      	16891.8919    	67.50156      
593.0000      	16863.4064    	67.62087      
594.0000      	16835.0168    	67.75578      
595.0000      	16806.7227    	68.00993      
596.0000      	16778.5235    	68.25656      
597.0000      	16750.4188    	68.34957      
598.0000      	16722.4080    	68.47718      
599.0000      	16694.4908    	68.52676      
600.0000      	16666.6667    	68.73044      
601.0000      	16638.9351    	68.76936      
602.0000      	16611.2957    	68.77362      
603.0000      	16583.7479    	68.73972      
604.0000      	16556.2914    	68.77136      
605.0000      	16528.9256    	68.85921      
606.0000      	16501.6502    	68.92581      
607.0000      	16474.4646    	68.86237      
608.0000      	16447.3684    	68.79932      
609.0000      	16420.3612    	68.81785      
610.0000      	16393.4426    	68.86137      
611.0000      	16366.6121    	68.83448      
612.0000      	16339.8693    	68.81654      
613.0000      	16313.2137    	68.72665      
614.0000      	16286.6450    	68.68452      
615.0000      	16260.1626    	68.66534      
616.0000      	16233.7662    	68.66525      
617.0000      	16207.4554    	68.71535      
618.0000      	16181.2298    	68.62408      
619.0000      	16155.0889    	68.58257      
620.0000      	16129.0323    	68.49631      
621.0000      	16103.0596    	68.49957      
622.0000      	16077.1704    	68.48534      
623.0000      	16051.3644    	68.63082      
624.0000      	16025.6410    	68.71708      
625.0000      	16000.0000    	68.72092      
626.0000      	15974.4409    	68.71531      
627.0000      	15948.9633    	68.74322      
628.0000      	15923.5669    	68.86057      
629.0000      	15898.2512    	68.90607      
630.0000      	15873.0159    	69.07207      
631.0000      	15847.8605    	69.27821      
632.0000      	15822.7848    	69.35005      
633.0000      	15797.7883    	69.51650      
634.0000      	15772.8707    	69.72733      
635.0000      	15748.0315    	69.91885      
636.0000      	15723.2704    	70.12621      
637.0000      	15698.5871    	70.28601      
638.0000      	15673.9812    	70.67653      
639.0000      	15649.4523    	70.97038      
640.0000      	15625.0000    	71.30798      
641.0000      	15600.6240    	71.68161      
