Unit Serial No : 240-IM0P2424-EU
Integration Time : 10 ms
Time Average: 10
Binning Average: 2
FFT Smoothing: 0%
Project Name : RPS900-R 
Sample Name :  SM240-IMOP2424-EU
Measurement No : 1
Measurement Time : 06/03/2019   16:44:16

Wavelength(nm)	Wavenumber(1/cm)	Transmittance(%)
300.0000      	33333.3333    	18.50093      
301.0000      	33222.5914    	16.82519      
302.0000      	33112.5828    	15.72449      
303.0000      	33003.3003    	14.99203      
304.0000      	32894.7368    	15.35461      
305.0000      	32786.8852    	15.70093      
306.0000      	32679.7386    	15.77798      
307.0000      	32573.2899    	14.76059      
308.0000      	32467.5325    	13.67617      
309.0000      	32362.4595    	13.58610      
310.0000      	32258.0645    	13.25919      
311.0000      	32154.3408    	13.10012      
312.0000      	32051.2821    	11.74988      
313.0000      	31948.8818    	11.54177      
314.0000      	31847.1338    	11.54860      
315.0000      	31746.0317    	12.09409      
316.0000      	31645.5696    	11.99389      
317.0000      	31545.7413    	12.11532      
318.0000      	31446.5409    	11.72455      
319.0000      	31347.9624    	10.92733      
320.0000      	31250.0000    	10.56073      
321.0000      	31152.6480    	10.67548      
322.0000      	31055.9006    	10.67565      
323.0000      	30959.7523    	10.47318      
324.0000      	30864.1975    	10.42378      
325.0000      	30769.2308    	9.89057       
326.0000      	30674.8466    	9.82499       
327.0000      	30581.0398    	9.89755       
328.0000      	30487.8049    	9.83184       
329.0000      	30395.1368    	9.70304       
330.0000      	30303.0303    	9.86566       
331.0000      	30211.4804    	10.19401      
332.0000      	30120.4819    	10.05399      
333.0000      	30030.0300    	9.92794       
334.0000      	29940.1198    	9.72567       
335.0000      	29850.7463    	9.60896       
336.0000      	29761.9048    	9.40738       
337.0000      	29673.5905    	9.62941       
338.0000      	29585.7988    	9.97245       
339.0000      	29498.5251    	9.83482       
340.0000      	29411.7647    	9.78034       
341.0000      	29325.5132    	9.65187       
342.0000      	29239.7661    	10.11132      
343.0000      	29154.5190    	10.32354      
344.0000      	29069.7674    	10.53911      
345.0000      	28985.5072    	10.49794      
346.0000      	28901.7341    	10.20019      
347.0000      	28818.4438    	10.33380      
348.0000      	28735.6322    	10.53692      
349.0000      	28653.2951    	10.95043      
350.0000      	28571.4286    	10.94330      
351.0000      	28490.0285    	11.12648      
352.0000      	28409.0909    	11.04532      
353.0000      	28328.6119    	11.28323      
354.0000      	28248.5876    	11.53010      
355.0000      	28169.0141    	11.94196      
356.0000      	28089.8876    	12.26535      
357.0000      	28011.2045    	12.65524      
358.0000      	27932.9609    	13.08026      
359.0000      	27855.1532    	13.51659      
360.0000      	27777.7778    	14.15041      
361.0000      	27700.8310    	14.46933      
362.0000      	27624.3094    	14.55648      
363.0000      	27548.2094    	14.95876      
364.0000      	27472.5275    	15.24524      
365.0000      	27397.2603    	15.63461      
366.0000      	27322.4044    	16.29439      
367.0000      	27247.9564    	16.47945      
368.0000      	27173.9130    	16.71685      
369.0000      	27100.2710    	17.23085      
370.0000      	27027.0270    	17.98546      
371.0000      	26954.1779    	18.15928      
372.0000      	26881.7204    	18.25114      
373.0000      	26809.6515    	18.40098      
374.0000      	26737.9679    	18.72230      
375.0000      	26666.6667    	19.33895      
376.0000      	26595.7447    	20.05882      
377.0000      	26525.1989    	20.82599      
378.0000      	26455.0265    	21.36239      
379.0000      	26385.2243    	21.97436      
380.0000      	26315.7895    	22.57050      
381.0000      	26246.7192    	23.35060      
382.0000      	26178.0105    	23.67795      
383.0000      	26109.6606    	24.42365      
384.0000      	26041.6667    	25.01100      
385.0000      	25974.0260    	25.55097      
386.0000      	25906.7358    	26.05904      
387.0000      	25839.7933    	26.75850      
388.0000      	25773.1959    	27.62587      
389.0000      	25706.9409    	28.24035      
390.0000      	25641.0256    	28.84011      
391.0000      	25575.4476    	29.39665      
392.0000      	25510.2041    	29.71045      
393.0000      	25445.2926    	30.34055      
394.0000      	25380.7107    	31.23380      
395.0000      	25316.4557    	31.99504      
396.0000      	25252.5253    	32.67722      
397.0000      	25188.9169    	33.43270      
398.0000      	25125.6281    	34.51392      
399.0000      	25062.6566    	35.57372      
400.0000      	25000.0000    	36.72325      
401.0000      	24937.6559    	37.85992      
402.0000      	24875.6219    	38.46523      
403.0000      	24813.8958    	39.88561      
404.0000      	24752.4752    	41.61457      
405.0000      	24691.3580    	43.26101      
406.0000      	24630.5419    	44.97648      
407.0000      	24570.0246    	46.87758      
408.0000      	24509.8039    	48.84061      
409.0000      	24449.8778    	50.80460      
410.0000      	24390.2439    	52.91890      
411.0000      	24330.9002    	55.35571      
412.0000      	24271.8447    	56.43534      
413.0000      	24213.0751    	58.31389      
414.0000      	24154.5894    	59.92311      
415.0000      	24096.3855    	61.70294      
416.0000      	24038.4615    	63.39718      
417.0000      	23980.8153    	64.80069      
418.0000      	23923.4450    	65.70028      
419.0000      	23866.3484    	66.19595      
420.0000      	23809.5238    	66.85790      
421.0000      	23752.9691    	67.30815      
422.0000      	23696.6825    	68.08689      
423.0000      	23640.6619    	68.80669      
424.0000      	23584.9057    	69.25282      
425.0000      	23529.4118    	69.66256      
426.0000      	23474.1784    	70.11734      
427.0000      	23419.2037    	71.06477      
428.0000      	23364.4860    	71.71626      
429.0000      	23310.0233    	72.34296      
430.0000      	23255.8140    	72.66664      
431.0000      	23201.8561    	73.49918      
432.0000      	23148.1481    	74.41770      
433.0000      	23094.6882    	75.20496      
434.0000      	23041.4747    	75.84469      
435.0000      	22988.5057    	76.28555      
436.0000      	22935.7798    	76.57874      
437.0000      	22883.2952    	76.81590      
438.0000      	22831.0502    	76.97286      
439.0000      	22779.0433    	77.33158      
440.0000      	22727.2727    	77.56586      
441.0000      	22675.7370    	77.66036      
442.0000      	22624.4344    	77.70730      
443.0000      	22573.3634    	77.55318      
444.0000      	22522.5225    	77.42003      
445.0000      	22471.9101    	77.08505      
446.0000      	22421.5247    	76.92274      
447.0000      	22371.3647    	76.45076      
448.0000      	22321.4286    	75.96189      
449.0000      	22271.7149    	75.26548      
450.0000      	22222.2222    	74.68223      
451.0000      	22172.9490    	74.44176      
452.0000      	22123.8938    	74.27689      
453.0000      	22075.0552    	74.31435      
454.0000      	22026.4317    	74.18775      
455.0000      	21978.0220    	74.16930      
456.0000      	21929.8246    	73.92088      
457.0000      	21881.8381    	73.77085      
458.0000      	21834.0611    	73.66407      
459.0000      	21786.4924    	73.54086      
460.0000      	21739.1304    	73.44070      
461.0000      	21691.9740    	73.41146      
462.0000      	21645.0216    	73.33292      
463.0000      	21598.2721    	73.12459      
464.0000      	21551.7241    	72.87115      
465.0000      	21505.3763    	72.84334      
466.0000      	21459.2275    	72.87688      
467.0000      	21413.2762    	72.93557      
468.0000      	21367.5214    	72.91381      
469.0000      	21321.9616    	72.93926      
470.0000      	21276.5957    	73.03441      
471.0000      	21231.4225    	73.14703      
472.0000      	21186.4407    	73.29037      
473.0000      	21141.6490    	73.38255      
474.0000      	21097.0464    	73.44239      
475.0000      	21052.6316    	73.52276      
476.0000      	21008.4034    	73.63417      
477.0000      	20964.3606    	73.67673      
478.0000      	20920.5021    	73.65009      
479.0000      	20876.8267    	73.58865      
480.0000      	20833.3333    	73.43233      
481.0000      	20790.0208    	73.31220      
482.0000      	20746.8880    	73.25733      
483.0000      	20703.9337    	73.32986      
484.0000      	20661.1570    	73.31191      
485.0000      	20618.5567    	73.29241      
486.0000      	20576.1317    	73.16642      
487.0000      	20533.8809    	73.21394      
488.0000      	20491.8033    	73.40722      
489.0000      	20449.8978    	73.49995      
490.0000      	20408.1633    	73.43542      
491.0000      	20366.5988    	73.39832      
492.0000      	20325.2033    	73.43356      
493.0000      	20283.9757    	73.54308      
494.0000      	20242.9150    	73.70203      
495.0000      	20202.0202    	73.87907      
496.0000      	20161.2903    	73.97752      
497.0000      	20120.7243    	73.92464      
498.0000      	20080.3213    	73.89771      
499.0000      	20040.0802    	73.87135      
500.0000      	20000.0000    	73.91289      
501.0000      	19960.0798    	73.89098      
502.0000      	19920.3187    	73.83096      
503.0000      	19880.7157    	73.72768      
504.0000      	19841.2698    	73.67384      
505.0000      	19801.9802    	73.66805      
506.0000      	19762.8458    	73.67647      
507.0000      	19723.8659    	73.55296      
508.0000      	19685.0394    	73.34418      
509.0000      	19646.3654    	73.11817      
510.0000      	19607.8431    	72.96265      
511.0000      	19569.4716    	72.83023      
512.0000      	19531.2500    	72.59402      
513.0000      	19493.1774    	72.45200      
514.0000      	19455.2529    	72.09692      
515.0000      	19417.4757    	71.72926      
516.0000      	19379.8450    	71.46799      
517.0000      	19342.3598    	71.12887      
518.0000      	19305.0193    	70.74061      
519.0000      	19267.8227    	70.56873      
520.0000      	19230.7692    	70.24189      
521.0000      	19193.8580    	69.91776      
522.0000      	19157.0881    	69.51361      
523.0000      	19120.4589    	69.19237      
524.0000      	19083.9695    	68.85117      
525.0000      	19047.6190    	68.63306      
526.0000      	19011.4068    	68.52979      
527.0000      	18975.3321    	68.25263      
528.0000      	18939.3939    	67.90991      
529.0000      	18903.5917    	67.62556      
530.0000      	18867.9245    	67.37057      
531.0000      	18832.3917    	67.15980      
532.0000      	18796.9925    	66.98634      
533.0000      	18761.7261    	66.87730      
534.0000      	18726.5918    	66.77071      
535.0000      	18691.5888    	66.71380      
536.0000      	18656.7164    	66.67150      
537.0000      	18621.9739    	66.51845      
538.0000      	18587.3606    	66.38046      
539.0000      	18552.8757    	66.34248      
540.0000      	18518.5185    	66.25364      
541.0000      	18484.2884    	66.21117      
542.0000      	18450.1845    	66.08902      
543.0000      	18416.2063    	66.04552      
544.0000      	18382.3529    	66.02589      
545.0000      	18348.6239    	65.97797      
546.0000      	18315.0183    	65.81188      
547.0000      	18281.5356    	65.68518      
548.0000      	18248.1752    	65.55978      
549.0000      	18214.9362    	65.36877      
550.0000      	18181.8182    	65.25813      
551.0000      	18148.8203    	65.22078      
552.0000      	18115.9420    	65.11143      
553.0000      	18083.1826    	64.80334      
554.0000      	18050.5415    	64.47694      
555.0000      	18018.0180    	64.13754      
556.0000      	17985.6115    	63.75243      
557.0000      	17953.3214    	63.34955      
558.0000      	17921.1470    	63.13305      
559.0000      	17889.0877    	62.74199      
560.0000      	17857.1429    	62.26062      
561.0000      	17825.3119    	61.81495      
562.0000      	17793.5943    	61.38899      
563.0000      	17761.9893    	60.97318      
564.0000      	17730.4965    	60.77499      
565.0000      	17699.1150    	60.43966      
566.0000      	17667.8445    	60.08560      
567.0000      	17636.6843    	59.67827      
568.0000      	17605.6338    	59.28581      
569.0000      	17574.6924    	59.01558      
570.0000      	17543.8596    	58.94167      
571.0000      	17513.1349    	58.87470      
572.0000      	17482.5175    	58.92211      
573.0000      	17452.0070    	58.99850      
574.0000      	17421.6028    	59.20131      
575.0000      	17391.3043    	59.33233      
576.0000      	17361.1111    	59.64218      
577.0000      	17331.0225    	60.05055      
578.0000      	17301.0381    	60.55272      
579.0000      	17271.1572    	61.21072      
580.0000      	17241.3793    	61.87194      
581.0000      	17211.7040    	62.24561      
582.0000      	17182.1306    	62.99924      
583.0000      	17152.6587    	63.74070      
584.0000      	17123.2877    	64.35201      
585.0000      	17094.0171    	64.92310      
586.0000      	17064.8464    	65.55625      
587.0000      	17035.7751    	65.85462      
588.0000      	17006.8027    	66.35873      
589.0000      	16977.9287    	66.73860      
590.0000      	16949.1525    	67.02769      
591.0000      	16920.4738    	67.35667      
592.0000      	16891.8919    	67.65405      
593.0000      	16863.4064    	67.80859      
594.0000      	16835.0168    	67.97280      
595.0000      	16806.7227    	68.21246      
596.0000      	16778.5235    	68.51163      
597.0000      	16750.4188    	68.72009      
598.0000      	16722.4080    	68.80885      
599.0000      	16694.4908    	68.82563      
600.0000      	16666.6667    	68.86181      
601.0000      	16638.9351    	68.91714      
602.0000      	16611.2957    	68.88841      
603.0000      	16583.7479    	68.92030      
604.0000      	16556.2914    	68.97612      
605.0000      	16528.9256    	69.08784      
606.0000      	16501.6502    	69.15617      
607.0000      	16474.4646    	69.12609      
608.0000      	16447.3684    	69.13685      
609.0000      	16420.3612    	69.17279      
610.0000      	16393.4426    	69.20709      
611.0000      	16366.6121    	69.12360      
612.0000      	16339.8693    	69.05556      
613.0000      	16313.2137    	68.98099      
614.0000      	16286.6450    	68.99032      
615.0000      	16260.1626    	69.01633      
616.0000      	16233.7662    	68.97505      
617.0000      	16207.4554    	68.96032      
618.0000      	16181.2298    	68.93853      
619.0000      	16155.0889    	68.88020      
620.0000      	16129.0323    	68.75319      
621.0000      	16103.0596    	68.72778      
622.0000      	16077.1704    	68.77422      
623.0000      	16051.3644    	68.95458      
624.0000      	16025.6410    	69.00291      
625.0000      	16000.0000    	69.06025      
626.0000      	15974.4409    	69.06652      
627.0000      	15948.9633    	69.09033      
628.0000      	15923.5669    	69.16981      
629.0000      	15898.2512    	69.29818      
630.0000      	15873.0159    	69.46859      
631.0000      	15847.8605    	69.56866      
632.0000      	15822.7848    	69.63809      
633.0000      	15797.7883    	69.73701      
634.0000      	15772.8707    	70.00217      
635.0000      	15748.0315    	70.16921      
636.0000      	15723.2704    	70.31396      
637.0000      	15698.5871    	70.48882      
638.0000      	15673.9812    	70.89058      
639.0000      	15649.4523    	71.29361      
640.0000      	15625.0000    	71.60773      
641.0000      	15600.6240    	71.96851      
642.0000      	15576.3240    	72.11507      
643.0000      	15552.0995    	72.38203      
644.0000      	15527.9503    	72.71033      
645.0000      	15503.8760    	73.09229      
646.0000      	15479.8762    	73.66204      
647.0000      	15455.9505    	73.89587      
648.0000      	15432.0988    	74.25323      
649.0000      	15408.3205    	74.58550      
650.0000      	15384.6154    	75.01540      
651.0000      	15360.9831    	75.41405      
652.0000      	15337.4233    	75.59758      
653.0000      	15313.9357    	75.76158      
654.0000      	15290.5199    	76.17310      
655.0000      	15267.1756    	76.70532      
656.0000      	15243.9024    	77.26819      
657.0000      	15220.7002    	77.66760      
658.0000      	15197.5684    	77.84927      
659.0000      	15174.5068    	78.14021      
660.0000      	15151.5152    	78.42381      
661.0000      	15128.5930    	78.74821      
662.0000      	15105.7402    	79.09530      
663.0000      	15082.9563    	79.18866      
664.0000      	15060.2410    	79.27226      
665.0000      	15037.5940    	79.36095      
666.0000      	15015.0150    	79.54448      
667.0000      	14992.5037    	79.71740      
668.0000      	14970.0599    	79.84512      
669.0000      	14947.6831    	79.91759      
670.0000      	14925.3731    	80.03101      
671.0000      	14903.1297    	80.04597      
672.0000      	14880.9524    	80.09302      
673.0000      	14858.8410    	80.19994      
674.0000      	14836.7953    	80.25713      
675.0000      	14814.8148    	80.19166      
676.0000      	14792.8994    	79.99891      
677.0000      	14771.0487    	79.74699      
678.0000      	14749.2625    	79.58296      
679.0000      	14727.5405    	79.34869      
680.0000      	14705.8824    	79.25541      
681.0000      	14684.2878    	79.23150      
682.0000      	14662.7566    	79.05607      
683.0000      	14641.2884    	78.96169      
684.0000      	14619.8830    	78.67752      
685.0000      	14598.5401    	78.49370      
686.0000      	14577.2595    	78.54781      
687.0000      	14556.0408    	78.44814      
688.0000      	14534.8837    	78.35872      
689.0000      	14513.7881    	77.99175      
690.0000      	14492.7536    	77.89762      
691.0000      	14471.7800    	77.93804      
692.0000      	14450.8671    	78.13953      
693.0000      	14430.0144    	78.25745      
694.0000      	14409.2219    	78.43459      
695.0000      	14388.4892    	78.48573      
696.0000      	14367.8161    	78.45904      
697.0000      	14347.2023    	78.47068      
698.0000      	14326.6476    	78.58372      
699.0000      	14306.1516    	78.73133      
700.0000      	14285.7143    	78.86423      
701.0000      	14265.3352    	78.75620      
702.0000      	14245.0142    	78.69419      
703.0000      	14224.7511    	78.75462      
704.0000      	14204.5455    	78.85448      
705.0000      	14184.3972    	79.03368      
706.0000      	14164.3059    	78.96396      
707.0000      	14144.2716    	78.74281      
708.0000      	14124.2938    	78.70942      
709.0000      	14104.3724    	78.80782      
710.0000      	14084.5070    	78.75598      
711.0000      	14064.6976    	78.52441      
712.0000      	14044.9438    	78.36053      
713.0000      	14025.2454    	78.29390      
714.0000      	14005.6022    	78.28313      
715.0000      	13986.0140    	78.44763      
716.0000      	13966.4804    	78.65909      
717.0000      	13947.0014    	78.68678      
718.0000      	13927.5766    	78.68344      
719.0000      	13908.2058    	78.70242      
720.0000      	13888.8889    	78.52736      
721.0000      	13869.6255    	78.65652      
722.0000      	13850.4155    	78.99753      
723.0000      	13831.2586    	79.30962      
724.0000      	13812.1547    	79.36869      
725.0000      	13793.1034    	79.59845      
726.0000      	13774.1047    	79.49001      
727.0000      	13755.1582    	79.66817      
728.0000      	13736.2637    	79.72633      
729.0000      	13717.4211    	79.72588      
730.0000      	13698.6301    	79.43272      
731.0000      	13679.8906    	79.43375      
732.0000      	13661.2022    	79.57478      
733.0000      	13642.5648    	79.93517      
734.0000      	13623.9782    	80.05607      
735.0000      	13605.4422    	80.15067      
