Unit Serial No : 240-IM0P2424-EU
Integration Time : 10 ms
Time Average: 10
Binning Average: 2
FFT Smoothing: 0%
Project Name : RPS900-R 
Sample Name :  SM240-IMOP2424-EU
Measurement No : 1
Measurement Time : 06/03/2019   14:43:37

Wavelength(nm)	Wavenumber(1/cm)	Transmittance(%)
397.0000      	25188.9169    	13.38735      
398.0000      	25125.6281    	13.85669      
399.0000      	25062.6566    	14.31051      
400.0000      	25000.0000    	14.65378      
401.0000      	24937.6559    	15.02141      
402.0000      	24875.6219    	15.18186      
403.0000      	24813.8958    	15.46734      
404.0000      	24752.4752    	15.71239      
405.0000      	24691.3580    	16.17138      
406.0000      	24630.5419    	16.57648      
407.0000      	24570.0246    	16.98661      
408.0000      	24509.8039    	17.35617      
409.0000      	24449.8778    	17.61738      
410.0000      	24390.2439    	17.97482      
411.0000      	24330.9002    	18.31840      
412.0000      	24271.8447    	18.50882      
413.0000      	24213.0751    	18.85472      
414.0000      	24154.5894    	19.10660      
415.0000      	24096.3855    	19.28284      
416.0000      	24038.4615    	19.54872      
417.0000      	23980.8153    	19.95012      
418.0000      	23923.4450    	20.14574      
419.0000      	23866.3484    	20.21932      
420.0000      	23809.5238    	20.30035      
421.0000      	23752.9691    	20.38957      
422.0000      	23696.6825    	20.52671      
423.0000      	23640.6619    	20.72922      
424.0000      	23584.9057    	20.94398      
425.0000      	23529.4118    	21.05704      
426.0000      	23474.1784    	21.25633      
427.0000      	23419.2037    	21.41819      
428.0000      	23364.4860    	21.49625      
429.0000      	23310.0233    	21.55936      
430.0000      	23255.8140    	21.61527      
431.0000      	23201.8561    	21.77274      
432.0000      	23148.1481    	22.07051      
433.0000      	23094.6882    	22.32727      
434.0000      	23041.4747    	22.47584      
435.0000      	22988.5057    	22.59100      
436.0000      	22935.7798    	22.71447      
437.0000      	22883.2952    	22.84924      
438.0000      	22831.0502    	22.90641      
439.0000      	22779.0433    	22.98012      
440.0000      	22727.2727    	23.11516      
441.0000      	22675.7370    	23.17636      
442.0000      	22624.4344    	23.21593      
443.0000      	22573.3634    	23.42339      
444.0000      	22522.5225    	23.52061      
445.0000      	22471.9101    	23.45596      
446.0000      	22421.5247    	23.35543      
447.0000      	22371.3647    	23.37034      
448.0000      	22321.4286    	23.34382      
449.0000      	22271.7149    	23.47771      
450.0000      	22222.2222    	23.53603      
451.0000      	22172.9490    	23.52414      
452.0000      	22123.8938    	23.61731      
453.0000      	22075.0552    	23.68044      
454.0000      	22026.4317    	23.84819      
455.0000      	21978.0220    	23.93249      
456.0000      	21929.8246    	24.10908      
457.0000      	21881.8381    	24.18607      
458.0000      	21834.0611    	24.29732      
459.0000      	21786.4924    	24.49388      
460.0000      	21739.1304    	24.69920      
461.0000      	21691.9740    	24.84923      
462.0000      	21645.0216    	24.89882      
463.0000      	21598.2721    	24.95076      
464.0000      	21551.7241    	25.05906      
465.0000      	21505.3763    	25.31226      
466.0000      	21459.2275    	25.48877      
467.0000      	21413.2762    	25.52600      
468.0000      	21367.5214    	25.61955      
469.0000      	21321.9616    	25.81938      
470.0000      	21276.5957    	25.93683      
471.0000      	21231.4225    	26.14117      
472.0000      	21186.4407    	26.37574      
473.0000      	21141.6490    	26.58802      
474.0000      	21097.0464    	26.81161      
475.0000      	21052.6316    	27.02579      
476.0000      	21008.4034    	27.28923      
477.0000      	20964.3606    	27.56080      
478.0000      	20920.5021    	27.70427      
479.0000      	20876.8267    	27.95676      
480.0000      	20833.3333    	28.17867      
481.0000      	20790.0208    	28.45203      
482.0000      	20746.8880    	28.72553      
483.0000      	20703.9337    	28.92495      
484.0000      	20661.1570    	29.10693      
485.0000      	20618.5567    	29.21245      
486.0000      	20576.1317    	29.49058      
487.0000      	20533.8809    	29.84278      
488.0000      	20491.8033    	30.11454      
489.0000      	20449.8978    	30.38197      
490.0000      	20408.1633    	30.62570      
491.0000      	20366.5988    	30.87698      
492.0000      	20325.2033    	31.04633      
493.0000      	20283.9757    	31.29694      
494.0000      	20242.9150    	31.52838      
495.0000      	20202.0202    	31.68941      
496.0000      	20161.2903    	31.91871      
497.0000      	20120.7243    	32.10064      
498.0000      	20080.3213    	32.31911      
499.0000      	20040.0802    	32.42332      
500.0000      	20000.0000    	32.63641      
501.0000      	19960.0798    	32.69603      
502.0000      	19920.3187    	32.69436      
503.0000      	19880.7157    	32.67814      
504.0000      	19841.2698    	32.72772      
505.0000      	19801.9802    	32.68868      
506.0000      	19762.8458    	32.64101      
507.0000      	19723.8659    	32.47480      
508.0000      	19685.0394    	32.31381      
509.0000      	19646.3654    	32.07873      
510.0000      	19607.8431    	31.85784      
511.0000      	19569.4716    	31.59510      
512.0000      	19531.2500    	31.19622      
513.0000      	19493.1774    	30.94023      
514.0000      	19455.2529    	30.48076      
515.0000      	19417.4757    	29.96946      
516.0000      	19379.8450    	29.44222      
517.0000      	19342.3598    	28.89371      
518.0000      	19305.0193    	28.33861      
519.0000      	19267.8227    	28.04887      
520.0000      	19230.7692    	27.46984      
521.0000      	19193.8580    	26.86263      
522.0000      	19157.0881    	26.26948      
523.0000      	19120.4589    	25.68794      
524.0000      	19083.9695    	25.16405      
525.0000      	19047.6190    	24.56576      
526.0000      	19011.4068    	24.30823      
527.0000      	18975.3321    	23.86590      
528.0000      	18939.3939    	23.45029      
529.0000      	18903.5917    	23.03938      
530.0000      	18867.9245    	22.62560      
531.0000      	18832.3917    	22.30105      
532.0000      	18796.9925    	22.01711      
533.0000      	18761.7261    	21.88785      
534.0000      	18726.5918    	21.66424      
535.0000      	18691.5888    	21.51174      
536.0000      	18656.7164    	21.34509      
537.0000      	18621.9739    	21.17575      
538.0000      	18587.3606    	21.10927      
539.0000      	18552.8757    	21.07381      
540.0000      	18518.5185    	21.05322      
541.0000      	18484.2884    	21.01368      
542.0000      	18450.1845    	20.97797      
543.0000      	18416.2063    	20.94775      
544.0000      	18382.3529    	20.89279      
545.0000      	18348.6239    	20.90271      
546.0000      	18315.0183    	20.94116      
547.0000      	18281.5356    	21.00373      
548.0000      	18248.1752    	20.95141      
549.0000      	18214.9362    	20.78830      
550.0000      	18181.8182    	20.70325      
551.0000      	18148.8203    	20.63846      
552.0000      	18115.9420    	20.45678      
553.0000      	18083.1826    	20.21567      
554.0000      	18050.5415    	19.93621      
555.0000      	18018.0180    	19.58695      
556.0000      	17985.6115    	19.22235      
557.0000      	17953.3214    	18.92541      
558.0000      	17921.1470    	18.77049      
559.0000      	17889.0877    	18.45543      
560.0000      	17857.1429    	18.14563      
561.0000      	17825.3119    	17.82807      
562.0000      	17793.5943    	17.47858      
563.0000      	17761.9893    	17.18905      
564.0000      	17730.4965    	17.06181      
565.0000      	17699.1150    	16.85607      
566.0000      	17667.8445    	16.68628      
567.0000      	17636.6843    	16.48472      
568.0000      	17605.6338    	16.36178      
569.0000      	17574.6924    	16.35201      
570.0000      	17543.8596    	16.36209      
571.0000      	17513.1349    	16.33726      
572.0000      	17482.5175    	16.43012      
573.0000      	17452.0070    	16.58239      
574.0000      	17421.6028    	16.79738      
575.0000      	17391.3043    	16.89635      
576.0000      	17361.1111    	17.14608      
577.0000      	17331.0225    	17.46148      
578.0000      	17301.0381    	17.84815      
579.0000      	17271.1572    	18.30448      
580.0000      	17241.3793    	18.74421      
581.0000      	17211.7040    	19.02300      
582.0000      	17182.1306    	19.56762      
583.0000      	17152.6587    	20.08845      
584.0000      	17123.2877    	20.60433      
585.0000      	17094.0171    	21.14653      
586.0000      	17064.8464    	21.68124      
587.0000      	17035.7751    	21.93279      
588.0000      	17006.8027    	22.34574      
589.0000      	16977.9287    	22.79253      
590.0000      	16949.1525    	23.29600      
591.0000      	16920.4738    	23.71818      
592.0000      	16891.8919    	24.01673      
593.0000      	16863.4064    	24.13859      
594.0000      	16835.0168    	24.39565      
595.0000      	16806.7227    	24.58678      
596.0000      	16778.5235    	24.73204      
597.0000      	16750.4188    	24.90631      
598.0000      	16722.4080    	25.08540      
599.0000      	16694.4908    	25.09279      
600.0000      	16666.6667    	25.07580      
601.0000      	16638.9351    	25.08297      
602.0000      	16611.2957    	25.17913      
603.0000      	16583.7479    	25.16116      
604.0000      	16556.2914    	25.09897      
605.0000      	16528.9256    	24.98093      
606.0000      	16501.6502    	24.97246      
607.0000      	16474.4646    	24.96177      
608.0000      	16447.3684    	24.95418      
609.0000      	16420.3612    	24.96753      
610.0000      	16393.4426    	24.98722      
611.0000      	16366.6121    	25.03622      
612.0000      	16339.8693    	25.00813      
613.0000      	16313.2137    	24.98829      
614.0000      	16286.6450    	25.01472      
615.0000      	16260.1626    	25.01498      
616.0000      	16233.7662    	25.03964      
617.0000      	16207.4554    	25.05541      
618.0000      	16181.2298    	25.01246      
619.0000      	16155.0889    	24.99861      
620.0000      	16129.0323    	25.04083      
621.0000      	16103.0596    	25.05587      
622.0000      	16077.1704    	25.01571      
623.0000      	16051.3644    	24.93295      
624.0000      	16025.6410    	24.93458      
625.0000      	16000.0000    	24.99711      
626.0000      	15974.4409    	25.00486      
627.0000      	15948.9633    	25.04638      
628.0000      	15923.5669    	25.05874      
629.0000      	15898.2512    	25.14162      
630.0000      	15873.0159    	25.11520      
631.0000      	15847.8605    	25.20782      
632.0000      	15822.7848    	25.27151      
633.0000      	15797.7883    	25.37434      
634.0000      	15772.8707    	25.36960      
635.0000      	15748.0315    	25.43767      
636.0000      	15723.2704    	25.56632      
637.0000      	15698.5871    	25.65712      
638.0000      	15673.9812    	25.63457      
639.0000      	15649.4523    	25.67922      
640.0000      	15625.0000    	25.75299      
641.0000      	15600.6240    	25.89257      
642.0000      	15576.3240    	25.96643      
643.0000      	15552.0995    	26.16511      
644.0000      	15527.9503    	26.30451      
645.0000      	15503.8760    	26.46849      
646.0000      	15479.8762    	26.68789      
647.0000      	15455.9505    	26.76497      
648.0000      	15432.0988    	26.90444      
649.0000      	15408.3205    	27.06502      
650.0000      	15384.6154    	27.36992      
651.0000      	15360.9831    	27.55475      
652.0000      	15337.4233    	27.81427      
653.0000      	15313.9357    	27.87303      
654.0000      	15290.5199    	28.09660      
655.0000      	15267.1756    	28.34612      
656.0000      	15243.9024    	28.62220      
657.0000      	15220.7002    	28.86080      
658.0000      	15197.5684    	29.00270      
659.0000      	15174.5068    	29.18921      
660.0000      	15151.5152    	29.42441      
661.0000      	15128.5930    	29.62515      
662.0000      	15105.7402    	29.89718      
663.0000      	15082.9563    	30.00645      
664.0000      	15060.2410    	30.17433      
665.0000      	15037.5940    	30.36901      
666.0000      	15015.0150    	30.53488      
667.0000      	14992.5037    	30.60611      
668.0000      	14970.0599    	30.65633      
669.0000      	14947.6831    	30.78553      
670.0000      	14925.3731    	30.89221      
671.0000      	14903.1297    	30.86435      
672.0000      	14880.9524    	30.76623      
673.0000      	14858.8410    	30.69326      
674.0000      	14836.7953    	30.63709      
675.0000      	14814.8148    	30.59170      
676.0000      	14792.8994    	30.53130      
677.0000      	14771.0487    	30.50370      
678.0000      	14749.2625    	30.46525      
679.0000      	14727.5405    	30.33768      
680.0000      	14705.8824    	30.15276      
681.0000      	14684.2878    	30.11018      
682.0000      	14662.7566    	30.10656      
683.0000      	14641.2884    	30.03148      
684.0000      	14619.8830    	29.95096      
685.0000      	14598.5401    	29.81376      
686.0000      	14577.2595    	29.71159      
687.0000      	14556.0408    	29.59112      
688.0000      	14534.8837    	29.53028      
689.0000      	14513.7881    	29.33562      
690.0000      	14492.7536    	29.19803      
691.0000      	14471.7800    	29.16045      
692.0000      	14450.8671    	29.02579      
693.0000      	14430.0144    	28.98098      
694.0000      	14409.2219    	28.85316      
695.0000      	14388.4892    	28.75244      
696.0000      	14367.8161    	28.59904      
697.0000      	14347.2023    	28.37930      
698.0000      	14326.6476    	28.28434      
699.0000      	14306.1516    	28.08864      
700.0000      	14285.7143    	28.00662      
701.0000      	14265.3352    	27.85577      
702.0000      	14245.0142    	27.70240      
703.0000      	14224.7511    	27.61230      
704.0000      	14204.5455    	27.46382      
705.0000      	14184.3972    	27.31288      
706.0000      	14164.3059    	27.00472      
707.0000      	14144.2716    	26.91021      
708.0000      	14124.2938    	26.90013      
709.0000      	14104.3724    	26.80586      
710.0000      	14084.5070    	26.67023      
711.0000      	14064.6976    	26.57143      
712.0000      	14044.9438    	26.38306      
713.0000      	14025.2454    	26.31780      
714.0000      	14005.6022    	26.34476      
715.0000      	13986.0140    	26.48118      
716.0000      	13966.4804    	26.56151      
717.0000      	13947.0014    	26.59010      
718.0000      	13927.5766    	26.62496      
719.0000      	13908.2058    	26.82645      
720.0000      	13888.8889    	26.99561      
721.0000      	13869.6255    	27.33694      
722.0000      	13850.4155    	27.56416      
723.0000      	13831.2586    	27.72793      
724.0000      	13812.1547    	27.99353      
725.0000      	13793.1034    	28.22989      
726.0000      	13774.1047    	28.66123      
727.0000      	13755.1582    	28.87856      
728.0000      	13736.2637    	28.99237      
729.0000      	13717.4211    	29.23710      
730.0000      	13698.6301    	29.52946      
731.0000      	13679.8906    	30.00730      
732.0000      	13661.2022    	30.21961      
733.0000      	13642.5648    	30.73929      
734.0000      	13623.9782    	31.32608      
735.0000      	13605.4422    	31.93995      
736.0000      	13586.9565    	32.33528      
737.0000      	13568.5210    	32.62910      
738.0000      	13550.1355    	33.40450      
739.0000      	13531.7997    	34.13017      
740.0000      	13513.5135    	34.67400      
741.0000      	13495.2767    	35.37396      
742.0000      	13477.0889    	35.75387      
743.0000      	13458.9502    	36.75620      
744.0000      	13440.8602    	37.74247      
745.0000      	13422.8188    	38.81371      
746.0000      	13404.8257    	39.76045      
747.0000      	13386.8809    	40.30156      
748.0000      	13368.9840    	41.48595      
749.0000      	13351.1348    	42.66032      
750.0000      	13333.3333    	43.87263      
751.0000      	13315.5792    	44.45717      
752.0000      	13297.8723    	45.61595      
753.0000      	13280.2125    	46.98162      
754.0000      	13262.5995    	48.34116      
755.0000      	13245.0331    	49.84772      
756.0000      	13227.5132    	50.45585      
757.0000      	13210.0396    	51.69235      
758.0000      	13192.6121    	52.67023      
759.0000      	13175.2306    	54.00314      
760.0000      	13157.8947    	55.51237      
761.0000      	13140.6045    	56.22473      
762.0000      	13123.3596    	57.36214      
763.0000      	13106.1599    	58.35180      
764.0000      	13089.0052    	59.33191      
765.0000      	13071.8954    	59.74245      
766.0000      	13054.8303    	60.36113      
767.0000      	13037.8096    	60.88947      
768.0000      	13020.8333    	61.49226      
769.0000      	13003.9012    	62.18091      
770.0000      	12987.0130    	62.48101      
771.0000      	12970.1686    	63.06436      
772.0000      	12953.3679    	63.44430      
773.0000      	12936.6106    	63.58943      
774.0000      	12919.8966    	63.79361      
775.0000      	12903.2258    	63.96019      
776.0000      	12886.5979    	64.13766      
777.0000      	12870.0129    	64.39214      
778.0000      	12853.4704    	64.57249      
779.0000      	12836.9705    	64.91463      
780.0000      	12820.5128    	65.09267      
781.0000      	12804.0973    	65.25776      
782.0000      	12787.7238    	65.20252      
783.0000      	12771.3921    	65.20254      
784.0000      	12755.1020    	65.33813      
785.0000      	12738.8535    	65.65719      
786.0000      	12722.6463    	65.91166      
787.0000      	12706.4803    	65.53454      
788.0000      	12690.3553    	65.58333      
789.0000      	12674.2712    	65.48891      
790.0000      	12658.2278    	65.89825      
791.0000      	12642.2250    	65.97990      
792.0000      	12626.2626    	66.08376      
793.0000      	12610.3405    	66.04739      
794.0000      	12594.4584    	66.14925      
795.0000      	12578.6164    	66.19505      
796.0000      	12562.8141    	66.02884      
797.0000      	12547.0514    	66.13107      
798.0000      	12531.3283    	66.07023      
799.0000      	12515.6446    	66.03714      
800.0000      	12500.0000    	66.23166      
