Unit Serial No : 240-IM0P2424-EU
Integration Time : 10 ms
Time Average: 10
Binning Average: 2
FFT Smoothing: 0%
Project Name : RPS900-R 
Sample Name :  SM240-IMOP2424-EU
Measurement No : 1
Measurement Time : 06/03/2019   14:43:50

Wavelength(nm)	Wavenumber(1/cm)	Transmittance(%)
460.0000      	21739.1304    	25.97435      
461.0000      	21691.9740    	26.18615      
462.0000      	21645.0216    	26.27720      
463.0000      	21598.2721    	26.44567      
464.0000      	21551.7241    	26.57905      
465.0000      	21505.3763    	26.81669      
466.0000      	21459.2275    	27.05687      
467.0000      	21413.2762    	27.21924      
468.0000      	21367.5214    	27.36467      
469.0000      	21321.9616    	27.56962      
470.0000      	21276.5957    	27.68484      
471.0000      	21231.4225    	27.86255      
472.0000      	21186.4407    	28.09680      
473.0000      	21141.6490    	28.35391      
474.0000      	21097.0464    	28.63914      
475.0000      	21052.6316    	28.82669      
476.0000      	21008.4034    	29.00892      
477.0000      	20964.3606    	29.24162      
478.0000      	20920.5021    	29.40540      
479.0000      	20876.8267    	29.75337      
480.0000      	20833.3333    	30.01492      
481.0000      	20790.0208    	30.25365      
482.0000      	20746.8880    	30.53192      
483.0000      	20703.9337    	30.83643      
484.0000      	20661.1570    	31.18128      
485.0000      	20618.5567    	31.32317      
486.0000      	20576.1317    	31.55325      
487.0000      	20533.8809    	31.74902      
488.0000      	20491.8033    	32.02446      
489.0000      	20449.8978    	32.37466      
490.0000      	20408.1633    	32.62957      
491.0000      	20366.5988    	32.94960      
492.0000      	20325.2033    	33.12099      
493.0000      	20283.9757    	33.44327      
494.0000      	20242.9150    	33.66436      
495.0000      	20202.0202    	33.82413      
496.0000      	20161.2903    	34.02600      
497.0000      	20120.7243    	34.15399      
498.0000      	20080.3213    	34.29307      
499.0000      	20040.0802    	34.38699      
500.0000      	20000.0000    	34.57920      
501.0000      	19960.0798    	34.69199      
502.0000      	19920.3187    	34.73971      
503.0000      	19880.7157    	34.80072      
504.0000      	19841.2698    	34.84836      
505.0000      	19801.9802    	34.80501      
506.0000      	19762.8458    	34.75567      
507.0000      	19723.8659    	34.61821      
508.0000      	19685.0394    	34.40210      
509.0000      	19646.3654    	34.11470      
510.0000      	19607.8431    	33.83751      
511.0000      	19569.4716    	33.56775      
512.0000      	19531.2500    	33.13029      
513.0000      	19493.1774    	32.86738      
514.0000      	19455.2529    	32.35390      
515.0000      	19417.4757    	31.86168      
516.0000      	19379.8450    	31.30279      
517.0000      	19342.3598    	30.68301      
518.0000      	19305.0193    	30.07298      
519.0000      	19267.8227    	29.75484      
520.0000      	19230.7692    	29.12048      
521.0000      	19193.8580    	28.44642      
522.0000      	19157.0881    	27.86937      
523.0000      	19120.4589    	27.27061      
524.0000      	19083.9695    	26.67305      
525.0000      	19047.6190    	26.03893      
526.0000      	19011.4068    	25.77611      
527.0000      	18975.3321    	25.24745      
528.0000      	18939.3939    	24.77839      
529.0000      	18903.5917    	24.37345      
530.0000      	18867.9245    	24.02931      
531.0000      	18832.3917    	23.69470      
532.0000      	18796.9925    	23.39448      
533.0000      	18761.7261    	23.26556      
534.0000      	18726.5918    	23.01231      
535.0000      	18691.5888    	22.78082      
536.0000      	18656.7164    	22.58937      
537.0000      	18621.9739    	22.42840      
538.0000      	18587.3606    	22.34954      
539.0000      	18552.8757    	22.32166      
540.0000      	18518.5185    	22.31563      
541.0000      	18484.2884    	22.24703      
542.0000      	18450.1845    	22.19514      
543.0000      	18416.2063    	22.18992      
544.0000      	18382.3529    	22.19627      
545.0000      	18348.6239    	22.20082      
546.0000      	18315.0183    	22.22010      
547.0000      	18281.5356    	22.25816      
548.0000      	18248.1752    	22.19357      
549.0000      	18214.9362    	22.02411      
550.0000      	18181.8182    	21.87588      
551.0000      	18148.8203    	21.78618      
552.0000      	18115.9420    	21.55905      
553.0000      	18083.1826    	21.33384      
554.0000      	18050.5415    	21.06537      
555.0000      	18018.0180    	20.73579      
556.0000      	17985.6115    	20.40525      
557.0000      	17953.3214    	20.06425      
558.0000      	17921.1470    	19.92285      
559.0000      	17889.0877    	19.58086      
560.0000      	17857.1429    	19.23044      
561.0000      	17825.3119    	18.82506      
562.0000      	17793.5943    	18.47176      
563.0000      	17761.9893    	18.18666      
564.0000      	17730.4965    	18.06140      
565.0000      	17699.1150    	17.82193      
566.0000      	17667.8445    	17.59476      
567.0000      	17636.6843    	17.39126      
568.0000      	17605.6338    	17.24653      
569.0000      	17574.6924    	17.22451      
570.0000      	17543.8596    	17.23862      
571.0000      	17513.1349    	17.27617      
572.0000      	17482.5175    	17.39214      
573.0000      	17452.0070    	17.58224      
574.0000      	17421.6028    	17.79172      
575.0000      	17391.3043    	17.91148      
576.0000      	17361.1111    	18.19572      
577.0000      	17331.0225    	18.51355      
578.0000      	17301.0381    	18.86078      
579.0000      	17271.1572    	19.33096      
580.0000      	17241.3793    	19.85233      
581.0000      	17211.7040    	20.13235      
582.0000      	17182.1306    	20.67104      
583.0000      	17152.6587    	21.17100      
584.0000      	17123.2877    	21.68084      
585.0000      	17094.0171    	22.26687      
586.0000      	17064.8464    	22.83358      
587.0000      	17035.7751    	23.13813      
588.0000      	17006.8027    	23.66139      
589.0000      	16977.9287    	24.19383      
590.0000      	16949.1525    	24.61866      
591.0000      	16920.4738    	24.99257      
592.0000      	16891.8919    	25.28983      
593.0000      	16863.4064    	25.44967      
594.0000      	16835.0168    	25.79312      
595.0000      	16806.7227    	26.10150      
596.0000      	16778.5235    	26.24212      
597.0000      	16750.4188    	26.34958      
598.0000      	16722.4080    	26.46765      
599.0000      	16694.4908    	26.49814      
600.0000      	16666.6667    	26.57132      
601.0000      	16638.9351    	26.60484      
602.0000      	16611.2957    	26.58843      
603.0000      	16583.7479    	26.57091      
604.0000      	16556.2914    	26.55192      
605.0000      	16528.9256    	26.60550      
606.0000      	16501.6502    	26.62511      
607.0000      	16474.4646    	26.53677      
608.0000      	16447.3684    	26.44266      
609.0000      	16420.3612    	26.41023      
610.0000      	16393.4426    	26.45106      
611.0000      	16366.6121    	26.52331      
612.0000      	16339.8693    	26.56341      
613.0000      	16313.2137    	26.50686      
614.0000      	16286.6450    	26.44742      
615.0000      	16260.1626    	26.41181      
616.0000      	16233.7662    	26.38470      
617.0000      	16207.4554    	26.41431      
618.0000      	16181.2298    	26.42881      
619.0000      	16155.0889    	26.46938      
620.0000      	16129.0323    	26.49161      
621.0000      	16103.0596    	26.48159      
622.0000      	16077.1704    	26.43901      
623.0000      	16051.3644    	26.47543      
624.0000      	16025.6410    	26.55585      
625.0000      	16000.0000    	26.59625      
626.0000      	15974.4409    	26.63234      
627.0000      	15948.9633    	26.68226      
