Unit Serial No : 240-IM0P2424-EU
Integration Time : 10 ms
Time Average: 10
Binning Average: 2
FFT Smoothing: 0%
Project Name : RPS900-R 
Sample Name :  SM240-IMOP2424-EU
Measurement No : 1
Measurement Time : 06/03/2019   14:54:00

Wavelength(nm)	Wavenumber(1/cm)	Transmittance(%)
300.0000      	33333.3333    	3.14805       
301.0000      	33222.5914    	3.32687       
302.0000      	33112.5828    	2.36579       
303.0000      	33003.3003    	1.76189       
304.0000      	32894.7368    	1.78213       
305.0000      	32786.8852    	2.83149       
306.0000      	32679.7386    	2.44430       
307.0000      	32573.2899    	2.27411       
308.0000      	32467.5325    	2.38040       
309.0000      	32362.4595    	1.35866       
310.0000      	32258.0645    	1.50799       
311.0000      	32154.3408    	0.91376       
312.0000      	32051.2821    	0.84406       
313.0000      	31948.8818    	0.92260       
314.0000      	31847.1338    	1.08939       
315.0000      	31746.0317    	1.21122       
316.0000      	31645.5696    	2.19968       
317.0000      	31545.7413    	2.05874       
318.0000      	31446.5409    	1.44273       
319.0000      	31347.9624    	0.91505       
320.0000      	31250.0000    	1.20557       
321.0000      	31152.6480    	1.06838       
322.0000      	31055.9006    	0.86491       
323.0000      	30959.7523    	0.83571       
324.0000      	30864.1975    	0.91300       
325.0000      	30769.2308    	1.08357       
326.0000      	30674.8466    	1.48419       
327.0000      	30581.0398    	1.51064       
328.0000      	30487.8049    	1.11004       
329.0000      	30395.1368    	0.76915       
330.0000      	30303.0303    	0.72441       
331.0000      	30211.4804    	0.64314       
332.0000      	30120.4819    	1.05042       
333.0000      	30030.0300    	1.19108       
334.0000      	29940.1198    	1.61875       
335.0000      	29850.7463    	1.18131       
336.0000      	29761.9048    	0.79903       
337.0000      	29673.5905    	0.87735       
338.0000      	29585.7988    	1.11488       
339.0000      	29498.5251    	1.01555       
340.0000      	29411.7647    	0.79269       
341.0000      	29325.5132    	0.59635       
342.0000      	29239.7661    	0.90558       
343.0000      	29154.5190    	0.91377       
344.0000      	29069.7674    	0.79045       
345.0000      	28985.5072    	0.50481       
346.0000      	28901.7341    	0.24150       
347.0000      	28818.4438    	0.22530       
348.0000      	28735.6322    	0.73574       
349.0000      	28653.2951    	1.13782       
350.0000      	28571.4286    	1.16719       
351.0000      	28490.0285    	0.77781       
352.0000      	28409.0909    	0.60050       
353.0000      	28328.6119    	0.84247       
354.0000      	28248.5876    	1.25325       
355.0000      	28169.0141    	1.03065       
356.0000      	28089.8876    	1.03184       
357.0000      	28011.2045    	0.60456       
358.0000      	27932.9609    	0.54217       
359.0000      	27855.1532    	0.66744       
360.0000      	27777.7778    	0.82201       
361.0000      	27700.8310    	0.70327       
362.0000      	27624.3094    	0.57987       
363.0000      	27548.2094    	0.72243       
364.0000      	27472.5275    	0.74606       
365.0000      	27397.2603    	0.92170       
366.0000      	27322.4044    	0.93236       
367.0000      	27247.9564    	0.72803       
368.0000      	27173.9130    	0.53152       
369.0000      	27100.2710    	0.68565       
370.0000      	27027.0270    	0.89217       
371.0000      	26954.1779    	0.96231       
372.0000      	26881.7204    	0.94436       
373.0000      	26809.6515    	0.83863       
374.0000      	26737.9679    	0.71779       
375.0000      	26666.6667    	0.67224       
376.0000      	26595.7447    	0.78149       
377.0000      	26525.1989    	0.79776       
378.0000      	26455.0265    	0.66994       
379.0000      	26385.2243    	0.57814       
380.0000      	26315.7895    	0.69161       
381.0000      	26246.7192    	0.75296       
382.0000      	26178.0105    	0.79970       
383.0000      	26109.6606    	0.90610       
384.0000      	26041.6667    	0.69171       
385.0000      	25974.0260    	0.51993       
386.0000      	25906.7358    	0.51567       
387.0000      	25839.7933    	0.72102       
388.0000      	25773.1959    	0.68723       
389.0000      	25706.9409    	0.67071       
390.0000      	25641.0256    	0.62455       
391.0000      	25575.4476    	0.51414       
392.0000      	25510.2041    	0.59845       
393.0000      	25445.2926    	0.65502       
394.0000      	25380.7107    	0.76891       
395.0000      	25316.4557    	0.69330       
396.0000      	25252.5253    	0.65929       
397.0000      	25188.9169    	0.55233       
398.0000      	25125.6281    	0.62963       
399.0000      	25062.6566    	0.71608       
400.0000      	25000.0000    	0.63034       
401.0000      	24937.6559    	0.64754       
402.0000      	24875.6219    	0.70099       
403.0000      	24813.8958    	0.81968       
404.0000      	24752.4752    	0.79535       
405.0000      	24691.3580    	0.88491       
406.0000      	24630.5419    	0.71180       
407.0000      	24570.0246    	0.63267       
408.0000      	24509.8039    	0.52513       
409.0000      	24449.8778    	0.58613       
410.0000      	24390.2439    	0.74696       
411.0000      	24330.9002    	0.72288       
412.0000      	24271.8447    	0.64482       
413.0000      	24213.0751    	0.57035       
414.0000      	24154.5894    	0.61655       
415.0000      	24096.3855    	0.64297       
416.0000      	24038.4615    	0.72058       
417.0000      	23980.8153    	0.75584       
418.0000      	23923.4450    	0.69097       
419.0000      	23866.3484    	0.68959       
420.0000      	23809.5238    	0.66823       
421.0000      	23752.9691    	0.71574       
422.0000      	23696.6825    	0.70196       
423.0000      	23640.6619    	0.71087       
424.0000      	23584.9057    	0.64240       
425.0000      	23529.4118    	0.57922       
426.0000      	23474.1784    	0.69213       
427.0000      	23419.2037    	0.77030       
428.0000      	23364.4860    	0.81490       
429.0000      	23310.0233    	0.71038       
430.0000      	23255.8140    	0.67582       
431.0000      	23201.8561    	0.61046       
432.0000      	23148.1481    	0.67522       
433.0000      	23094.6882    	0.74479       
434.0000      	23041.4747    	0.69808       
435.0000      	22988.5057    	0.58693       
436.0000      	22935.7798    	0.57712       
437.0000      	22883.2952    	0.64530       
438.0000      	22831.0502    	0.69229       
439.0000      	22779.0433    	0.69262       
440.0000      	22727.2727    	0.68412       
441.0000      	22675.7370    	0.62128       
442.0000      	22624.4344    	0.63270       
443.0000      	22573.3634    	0.75178       
444.0000      	22522.5225    	0.86797       
445.0000      	22471.9101    	0.74723       
446.0000      	22421.5247    	0.65103       
447.0000      	22371.3647    	0.62913       
448.0000      	22321.4286    	0.57887       
449.0000      	22271.7149    	0.66671       
450.0000      	22222.2222    	0.65902       
451.0000      	22172.9490    	0.60928       
452.0000      	22123.8938    	0.58963       
453.0000      	22075.0552    	0.61418       
454.0000      	22026.4317    	0.71074       
455.0000      	21978.0220    	0.72204       
456.0000      	21929.8246    	0.70331       
457.0000      	21881.8381    	0.63863       
458.0000      	21834.0611    	0.58816       
459.0000      	21786.4924    	0.65074       
460.0000      	21739.1304    	0.71631       
461.0000      	21691.9740    	0.66801       
462.0000      	21645.0216    	0.64323       
463.0000      	21598.2721    	0.61313       
464.0000      	21551.7241    	0.59411       
465.0000      	21505.3763    	0.63905       
466.0000      	21459.2275    	0.66058       
467.0000      	21413.2762    	0.64625       
468.0000      	21367.5214    	0.61698       
469.0000      	21321.9616    	0.59880       
470.0000      	21276.5957    	0.59477       
471.0000      	21231.4225    	0.58507       
472.0000      	21186.4407    	0.63402       
473.0000      	21141.6490    	0.61773       
474.0000      	21097.0464    	0.58273       
475.0000      	21052.6316    	0.52600       
476.0000      	21008.4034    	0.54610       
477.0000      	20964.3606    	0.59961       
478.0000      	20920.5021    	0.62039       
479.0000      	20876.8267    	0.61958       
480.0000      	20833.3333    	0.62268       
481.0000      	20790.0208    	0.63126       
482.0000      	20746.8880    	0.66141       
483.0000      	20703.9337    	0.66474       
484.0000      	20661.1570    	0.65692       
485.0000      	20618.5567    	0.64104       
486.0000      	20576.1317    	0.62877       
487.0000      	20533.8809    	0.59411       
488.0000      	20491.8033    	0.61020       
489.0000      	20449.8978    	0.64492       
490.0000      	20408.1633    	0.64083       
491.0000      	20366.5988    	0.60275       
492.0000      	20325.2033    	0.59859       
493.0000      	20283.9757    	0.58682       
494.0000      	20242.9150    	0.62472       
495.0000      	20202.0202    	0.64276       
496.0000      	20161.2903    	0.64427       
497.0000      	20120.7243    	0.60773       
498.0000      	20080.3213    	0.62112       
499.0000      	20040.0802    	0.64196       
500.0000      	20000.0000    	0.65294       
501.0000      	19960.0798    	0.66191       
502.0000      	19920.3187    	0.65129       
503.0000      	19880.7157    	0.63517       
504.0000      	19841.2698    	0.64194       
505.0000      	19801.9802    	0.64166       
506.0000      	19762.8458    	0.63975       
507.0000      	19723.8659    	0.63676       
508.0000      	19685.0394    	0.63539       
509.0000      	19646.3654    	0.58955       
510.0000      	19607.8431    	0.57101       
511.0000      	19569.4716    	0.61228       
512.0000      	19531.2500    	0.63334       
513.0000      	19493.1774    	0.63491       
514.0000      	19455.2529    	0.62778       
515.0000      	19417.4757    	0.61525       
516.0000      	19379.8450    	0.60259       
517.0000      	19342.3598    	0.60804       
518.0000      	19305.0193    	0.61438       
519.0000      	19267.8227    	0.61960       
520.0000      	19230.7692    	0.63382       
521.0000      	19193.8580    	0.63588       
522.0000      	19157.0881    	0.65463       
523.0000      	19120.4589    	0.66427       
524.0000      	19083.9695    	0.67102       
525.0000      	19047.6190    	0.64261       
526.0000      	19011.4068    	0.62218       
527.0000      	18975.3321    	0.61554       
528.0000      	18939.3939    	0.62170       
529.0000      	18903.5917    	0.66918       
530.0000      	18867.9245    	0.66444       
531.0000      	18832.3917    	0.62497       
532.0000      	18796.9925    	0.59695       
533.0000      	18761.7261    	0.60350       
534.0000      	18726.5918    	0.63446       
535.0000      	18691.5888    	0.66998       
536.0000      	18656.7164    	0.65411       
537.0000      	18621.9739    	0.61831       
538.0000      	18587.3606    	0.60317       
539.0000      	18552.8757    	0.59416       
540.0000      	18518.5185    	0.61778       
541.0000      	18484.2884    	0.63025       
542.0000      	18450.1845    	0.62070       
543.0000      	18416.2063    	0.61972       
544.0000      	18382.3529    	0.60232       
545.0000      	18348.6239    	0.61321       
546.0000      	18315.0183    	0.62566       
547.0000      	18281.5356    	0.64064       
548.0000      	18248.1752    	0.62329       
549.0000      	18214.9362    	0.59294       
550.0000      	18181.8182    	0.61301       
551.0000      	18148.8203    	0.62100       
552.0000      	18115.9420    	0.64320       
553.0000      	18083.1826    	0.62841       
554.0000      	18050.5415    	0.60705       
555.0000      	18018.0180    	0.57604       
556.0000      	17985.6115    	0.59538       
557.0000      	17953.3214    	0.63549       
558.0000      	17921.1470    	0.65988       
559.0000      	17889.0877    	0.66583       
560.0000      	17857.1429    	0.63006       
561.0000      	17825.3119    	0.60387       
562.0000      	17793.5943    	0.61041       
563.0000      	17761.9893    	0.64634       
564.0000      	17730.4965    	0.65429       
565.0000      	17699.1150    	0.65301       
566.0000      	17667.8445    	0.65868       
567.0000      	17636.6843    	0.62597       
568.0000      	17605.6338    	0.62326       
569.0000      	17574.6924    	0.66628       
570.0000      	17543.8596    	0.69308       
571.0000      	17513.1349    	0.64970       
572.0000      	17482.5175    	0.61707       
573.0000      	17452.0070    	0.58949       
574.0000      	17421.6028    	0.60328       
575.0000      	17391.3043    	0.62343       
576.0000      	17361.1111    	0.64956       
577.0000      	17331.0225    	0.62811       
578.0000      	17301.0381    	0.60701       
579.0000      	17271.1572    	0.64553       
580.0000      	17241.3793    	0.64623       
581.0000      	17211.7040    	0.66611       
582.0000      	17182.1306    	0.68576       
583.0000      	17152.6587    	0.63688       
584.0000      	17123.2877    	0.59188       
585.0000      	17094.0171    	0.59087       
586.0000      	17064.8464    	0.62911       
587.0000      	17035.7751    	0.64798       
588.0000      	17006.8027    	0.65313       
589.0000      	16977.9287    	0.62814       
590.0000      	16949.1525    	0.62337       
591.0000      	16920.4738    	0.66026       
592.0000      	16891.8919    	0.67695       
593.0000      	16863.4064    	0.68748       
594.0000      	16835.0168    	0.64624       
595.0000      	16806.7227    	0.61778       
596.0000      	16778.5235    	0.58733       
597.0000      	16750.4188    	0.62606       
598.0000      	16722.4080    	0.65823       
599.0000      	16694.4908    	0.65572       
600.0000      	16666.6667    	0.65026       
601.0000      	16638.9351    	0.62944       
602.0000      	16611.2957    	0.66516       
603.0000      	16583.7479    	0.69861       
604.0000      	16556.2914    	0.68765       
605.0000      	16528.9256    	0.66112       
606.0000      	16501.6502    	0.66087       
607.0000      	16474.4646    	0.61672       
608.0000      	16447.3684    	0.61340       
609.0000      	16420.3612    	0.63435       
610.0000      	16393.4426    	0.64205       
611.0000      	16366.6121    	0.66932       
612.0000      	16339.8693    	0.63731       
613.0000      	16313.2137    	0.64984       
614.0000      	16286.6450    	0.66945       
615.0000      	16260.1626    	0.69220       
616.0000      	16233.7662    	0.67403       
617.0000      	16207.4554    	0.65571       
618.0000      	16181.2298    	0.65593       
619.0000      	16155.0889    	0.67403       
620.0000      	16129.0323    	0.70278       
621.0000      	16103.0596    	0.70434       
622.0000      	16077.1704    	0.70529       
623.0000      	16051.3644    	0.66861       
624.0000      	16025.6410    	0.61032       
625.0000      	16000.0000    	0.63830       
626.0000      	15974.4409    	0.66893       
627.0000      	15948.9633    	0.69111       
628.0000      	15923.5669    	0.66643       
629.0000      	15898.2512    	0.70459       
630.0000      	15873.0159    	0.63682       
631.0000      	15847.8605    	0.61258       
632.0000      	15822.7848    	0.62295       
633.0000      	15797.7883    	0.65047       
634.0000      	15772.8707    	0.66101       
635.0000      	15748.0315    	0.69433       
636.0000      	15723.2704    	0.67217       
637.0000      	15698.5871    	0.66655       
